seed,repeat,small_block_size,linear_id,primary_group,mean_one_step_delta_loss,median_one_step_delta_loss,max_one_step_delta_loss,probability_one_step_positive,mean_gradient_at_eps,max_gradient_at_eps,mean_candidate_post_step_weight,n_checkpoints,robustly_harmful
0,0,250,279745,random_unseen_control,0.0,0.0,0.0,0.0,-4.281984047338483e-06,-3.7321210584195796e-06,1.0000000116860974e-07,6,False
0,0,250,293603,random_unseen_control,-5.3246815999348956e-06,-4.559755325317383e-06,-1.1920928955078125e-07,0.0,1.3290383018708477e-05,1.4010344784765039e-05,0.00018355425133146733,6,False
0,0,250,296278,random_unseen_control,0.0,0.0,0.0,0.0,-7.095912148239829e-06,-6.758360996172996e-06,1.0000000116860974e-07,6,False
0,0,250,300647,random_unseen_control,0.0,-5.960464477539063e-08,1.7285346984863281e-06,0.16666666666666666,5.7855759981369674e-06,5.9865792536584195e-06,8.12131391588385e-05,6,False
0,0,250,304611,random_unseen_control,1.3907750447591147e-07,0.0,2.5033950805664062e-06,0.3333333333333333,4.429047415518047e-05,0.00010101299994857982,0.0007854453835231349,6,False
0,0,250,314276,large_final_missed,2.125898996988932e-06,2.205371856689453e-06,4.410743713378906e-06,0.8333333333333334,0.00045045852796950686,0.000452726730145514,0.006253045886599769,6,False
0,0,250,314650,random_unseen_control,-1.5894571940104166e-07,-1.4901161193847656e-07,0.0,0.0,1.937718146412711e-05,2.162320561183151e-05,0.00025830571060699487,6,False
0,0,250,320726,large_only_random,0.0,0.0,0.0,0.0,-2.1908313859360837e-07,-9.183622751152143e-09,1.0000000116860974e-07,6,False
0,0,250,324756,random_unseen_control,1.2914339701334635e-07,2.9802322387695312e-08,4.76837158203125e-07,0.3333333333333333,-1.6204016901610885e-05,2.118701013387181e-05,0.000131932123242251,6,False
0,0,250,329434,random_unseen_control,0.0,0.0,0.0,0.0,-1.8129516320186667e-05,-1.7739692339091562e-05,1.0000000116860974e-07,6,False
0,0,250,330052,random_unseen_control,0.0,0.0,0.0,0.0,-3.0615234815437966e-06,-2.6690222512115724e-06,1.0000000116860974e-07,6,False
0,0,250,338770,random_unseen_control,-1.1920928955078125e-07,-8.940696716308594e-08,1.2516975402832031e-06,0.16666666666666666,2.9041339985269587e-05,3.0082863304414786e-05,0.0003983066374833773,6,False
0,0,250,343093,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-2.3218421726293553e-05,-2.2124962924863212e-05,1.0000000116860974e-07,6,False
0,0,250,347294,random_unseen_control,0.0,0.0,0.0,0.0,-1.879080294505305e-05,-1.8559945601737127e-05,1.0000000116860974e-07,6,False
0,0,250,348201,random_unseen_control,-9.338061014811198e-07,-7.748603820800781e-07,2.384185791015625e-07,0.3333333333333333,6.607263761300904e-05,9.514882549410686e-05,0.0010559373295109253,6,False
0,0,250,349875,random_unseen_control,-9.934107462565105e-08,-1.4901161193847656e-07,2.980232238769531e-07,0.16666666666666666,7.676898955348102e-06,7.813933734723832e-06,0.00010758583615218716,6,False
0,0,250,366096,random_unseen_control,0.0,0.0,0.0,0.0,-2.0770756160951955e-06,-1.4690831449115649e-06,1.0000000116860974e-07,6,False
0,0,250,367785,random_unseen_control,0.0,0.0,0.0,0.0,4.941455055510838e-07,8.342974524566671e-07,7.952137840068948e-06,6,False
0,0,250,374774,random_unseen_control,7.748603820800781e-07,1.1622905731201172e-06,1.9669532775878906e-06,0.6666666666666666,3.049423169917039e-05,3.0851424526190385e-05,0.00042319847974188934,6,False
0,0,250,378089,random_unseen_control,2.284844716389974e-07,0.0,1.4901161193847656e-06,0.16666666666666666,1.3032033469547363e-05,1.6671147022861987e-05,0.00020172266810429088,6,False
0,0,250,382480,large_top_signal,-1.7881393432617188e-07,0.0,1.1920928955078125e-07,0.16666666666666666,5.799130788849046e-05,6.142733036540449e-05,0.0008276103326352313,6,False
0,0,250,383706,random_unseen_control,0.0,0.0,0.0,0.0,-4.628212347294418e-06,-3.059250047954265e-06,1.0000000116860974e-07,6,False
0,0,250,388326,large_only_random,-2.284844716389974e-07,0.0,1.7881393432617188e-07,0.16666666666666666,5.120972734099875e-05,7.697082764934748e-05,0.0008297961424735453,6,False
0,0,250,390397,random_unseen_control,0.0,0.0,0.0,0.0,-1.1291396882976793e-05,-1.0455459232616704e-05,1.0000000116860974e-07,6,False
0,0,250,393206,random_unseen_control,3.9736429850260414e-08,0.0,2.384185791015625e-07,0.3333333333333333,4.264625810416571e-06,8.045775757636875e-06,4.2104589308422646e-05,6,False
0,0,250,393355,random_unseen_control,3.9736429850260414e-08,0.0,2.384185791015625e-07,0.16666666666666666,-4.3981592170894146e-05,-4.2964584281435236e-05,1.0000000116860974e-07,6,False
0,0,250,395891,random_unseen_control,-5.960464477539062e-07,-1.1920928955078125e-07,5.960464477539063e-08,0.0,4.8580829873875096e-05,5.0334307161392644e-05,0.0006872219176633129,6,False
0,0,250,399933,random_unseen_control,0.0,0.0,0.0,0.0,-6.908549418464341e-07,-5.031656655773986e-07,1.0000000116860974e-07,6,False
0,0,250,402623,random_unseen_control,-3.9736429850260414e-08,0.0,5.960464477539063e-08,0.0,3.076674753780632e-06,5.773548764409497e-06,5.4627692530099616e-05,6,False
0,0,250,402831,random_unseen_control,-3.9736429850260414e-08,0.0,0.0,0.0,9.691264191739416e-06,1.4022745745023713e-05,0.00016480181693623308,6,False
0,0,250,403560,random_unseen_control,0.0,0.0,0.0,0.0,-6.47216074867174e-05,-6.454379035858437e-05,1.0000000116860974e-07,6,False
0,0,250,413390,large_only_random,1.2914339701334635e-07,0.0,1.7285346984863281e-06,0.3333333333333333,0.0001124459522543475,0.00012260011862963438,0.0015754187988932244,6,False
0,0,250,431969,random_unseen_control,-6.953875223795573e-08,0.0,1.7881393432617188e-07,0.16666666666666666,3.0056701082988486e-05,3.0698825867148116e-05,0.0004150914464844391,6,False
0,0,250,433015,random_unseen_control,-4.967053731282552e-08,-2.9802322387695312e-08,0.0,0.0,3.2993717468343675e-05,3.3142248867079616e-05,0.0004589101057111596,6,False
0,0,250,433190,random_unseen_control,4.271666208902995e-07,0.0,2.562999725341797e-06,0.3333333333333333,5.865300651445674e-05,6.82249665260315e-05,0.0007611475508989921,6,False
0,0,250,436554,random_unseen_control,9.934107462565104e-09,0.0,5.960464477539063e-08,0.0,9.030400102953232e-06,1.1053612070099916e-05,0.00013340714561612307,6,False
0,0,250,442635,random_unseen_control,0.0,0.0,0.0,0.0,-1.8291474361831206e-06,3.038747763639549e-06,1.2055399499407333e-06,6,False
0,0,250,474500,large_only_random,-3.973642985026042e-07,-1.4901161193847656e-07,1.1920928955078125e-07,0.16666666666666666,3.6981150212037996e-05,3.885819751303643e-05,0.0005230369127578646,6,False
0,0,250,477684,large_final_missed,-1.6788641611735027e-06,-1.7881393432617188e-07,5.424022674560547e-06,0.16666666666666666,0.00010843489508260973,0.00011918094241991639,0.0015640004009280044,6,False
0,0,250,482777,random_unseen_control,-2.9802322387695312e-08,0.0,5.960464477539063e-08,0.0,7.636387029682131e-06,8.805237484921236e-06,0.00011421059631781343,6,False
0,0,250,484477,large_only_random,0.0,0.0,0.0,0.0,-6.142392703623045e-05,-5.9526300901779905e-05,1.0000000116860974e-07,6,False
0,0,250,495107,random_unseen_control,8.940696716308594e-08,0.0,5.364418029785156e-07,0.16666666666666666,-3.241475800071688e-05,-2.848764597729314e-05,1.0000000116860974e-07,6,False
0,0,250,513654,random_unseen_control,-9.934107462565104e-09,0.0,5.960464477539063e-08,0.0,2.383168066444341e-05,2.421011231490411e-05,0.0003294994464037397,6,False
0,0,250,525415,random_unseen_control,1.321236292521159e-06,1.1920928955078125e-07,6.9141387939453125e-06,0.6666666666666666,3.647711794959226e-05,3.7038331356598064e-05,0.0005068429642657671,6,False
0,0,250,526222,large_top_signal,1.199046770731608e-05,1.576542854309082e-05,1.627206802368164e-05,1.0,0.0006820427467270443,0.0006836453685536981,0.009500565492392829,6,True
0,0,250,528043,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-8.195049546581383e-05,-8.089443144854158e-05,1.0000000116860974e-07,6,False
0,0,250,534397,random_unseen_control,3.4769376118977863e-07,2.9802322387695312e-08,1.4901161193847656e-06,0.3333333333333333,2.6064235195614554e-05,3.221016231691465e-05,0.0004220958113971089,6,False
0,0,250,537924,random_unseen_control,0.0,0.0,0.0,0.0,-0.0001610892140888609,-0.00015228576376102865,1.0000000116860974e-07,6,False
0,0,250,540064,large_only_random,4.569689432779948e-07,1.4901161193847656e-07,2.3245811462402344e-06,0.6666666666666666,7.083682188143332e-05,7.467267278116196e-05,0.0009803421344258823,6,False
0,0,250,542664,random_unseen_control,0.0,0.0,0.0,0.0,-8.887075212745306e-05,-8.767131657805294e-05,1.0000000116860974e-07,6,False
0,0,250,544129,random_unseen_control,0.0,0.0,0.0,0.0,-1.073800755572544e-05,-8.375149263883941e-06,1.0000000116860974e-07,6,False
0,0,250,546435,random_unseen_control,9.934107462565104e-09,0.0,5.960464477539063e-08,0.0,5.1505930969142355e-06,5.295441951602697e-06,7.184873735847457e-05,6,False
0,0,250,551046,large_top_signal,-1.7881393432617188e-07,-4.470348358154297e-07,3.039836883544922e-06,0.3333333333333333,2.2624856380086083e-05,2.6588608307065442e-05,0.0002979693999805022,6,False
0,0,250,551389,large_top_signal,5.563100179036459e-07,5.066394805908203e-07,6.198883056640625e-06,0.5,8.042724221013486e-05,8.658066508360207e-05,0.0010903252684026181,6,False
0,0,250,578649,random_unseen_control,-4.76837158203125e-07,-2.980232238769531e-07,-5.960464477539063e-08,0.0,2.4821022748255928e-06,3.982657290180214e-06,2.8491536340879975e-05,6,False
0,0,250,583031,random_unseen_control,-4.470348358154297e-07,2.086162567138672e-07,2.086162567138672e-06,0.5,3.5689744133075387e-05,3.622038275352679e-05,0.0004953605257469462,6,False
0,0,250,583790,random_unseen_control,0.0,0.0,0.0,0.0,-1.4888925610042255e-05,-1.448423063266091e-05,1.0000000116860974e-07,6,False
0,0,250,591811,large_top_signal,-5.493561426798503e-06,-5.3942203521728516e-06,-2.5033950805664062e-06,0.0,0.00011447473843873013,0.00018641370115801692,0.0019389251823061688,6,False
0,0,250,592528,large_final_missed,-6.377696990966797e-06,-6.496906280517578e-06,-2.9206275939941406e-06,0.0,4.48889968538424e-05,6.555255822604522e-05,0.0007395763674746073,6,False
0,0,250,596267,random_unseen_control,0.0,0.0,0.0,0.0,-7.082879619701998e-06,-6.54399445920717e-06,1.0000000116860974e-07,6,False
0,0,250,605207,large_final_missed,2.39411989847819e-06,2.4139881134033203e-06,5.304813385009766e-06,1.0,0.0001792819991048115,0.00022963386436458677,0.0026649148300445327,6,False
0,0,250,605452,large_only_random,2.5431315104166665e-06,1.9669532775878906e-06,5.066394805908203e-06,0.8333333333333334,0.0001680259738350287,0.0002158734860131517,0.0024996938882395625,6,False
0,0,250,605480,large_top_signal,2.9693047205607097e-05,4.106760025024414e-05,4.8279762268066406e-05,0.8333333333333334,0.0010685368906706572,0.0013003663625568151,0.015717291020943474,6,True
0,0,250,610329,large_final_missed,2.205371856689453e-06,1.341104507446289e-06,6.496906280517578e-06,0.6666666666666666,0.00015329369731868306,0.00015412166249006987,0.0021307350082982643,6,False
0,0,250,613558,random_unseen_control,-4.967053731282552e-07,-3.5762786865234375e-07,1.0728836059570312e-06,0.16666666666666666,6.770953526332353e-05,6.845320604043081e-05,0.0009387603095092345,6,False
0,0,250,618123,random_unseen_control,-8.940696716308594e-08,0.0,0.0,0.0,-1.7122562894655857e-05,1.2642998626688495e-05,2.7404509062023408e-06,6,False
0,0,250,619239,random_unseen_control,4.470348358154297e-07,0.0,1.8477439880371094e-06,0.3333333333333333,-1.552215447494139e-05,4.983268809155561e-06,4.749264293243035e-05,6,False
0,0,250,620899,random_unseen_control,-2.086162567138672e-07,-2.086162567138672e-07,5.185604095458984e-06,0.3333333333333333,6.956735523999669e-05,7.013656431809068e-05,0.0009700069325238777,6,False
0,0,250,628076,large_final_missed,5.76178232828776e-07,2.682209014892578e-07,3.337860107421875e-06,0.5,5.258325775988245e-05,5.5950098612811416e-05,0.0007165791539591737,6,False
0,0,250,649068,random_unseen_control,0.0,0.0,0.0,0.0,-6.769354361798226e-06,-6.018866770318709e-06,1.0000000116860974e-07,6,False
0,0,250,653841,random_unseen_control,1.9868214925130207e-08,2.086162567138672e-07,1.0132789611816406e-06,0.5,0.00011966590197213615,0.000139631301863119,0.0017909943647585653,6,False
0,0,250,659318,large_only_random,-7.947285970052083e-08,-8.940696716308594e-08,5.960464477539063e-08,0.0,3.891092698419622e-06,4.436786184669472e-06,5.152645826456137e-05,6,False
0,0,250,659352,random_unseen_control,0.0,2.9802322387695312e-08,5.364418029785156e-07,0.5,1.1831283700303175e-05,1.3883865904062986e-05,0.00015505165932457507,6,False
0,0,250,667620,large_final_missed,6.457169850667318e-07,6.556510925292969e-07,1.8477439880371094e-06,0.5,1.4324155169257816e-05,1.9927705579902977e-05,0.00017388814012520015,6,False
0,0,250,676604,random_unseen_control,-4.967053731282552e-07,1.1920928955078125e-07,8.344650268554688e-07,0.5,1.2301848983042873e-05,1.2740593774651643e-05,0.0001696204447701651,6,False
0,0,250,681523,random_unseen_control,-8.245309193929037e-07,-2.682209014892578e-07,0.0,0.0,8.564076627711378e-06,8.740496014070231e-06,0.00011867844690035174,6,False
0,0,250,687168,random_unseen_control,2.384185791015625e-07,5.662441253662109e-07,2.086162567138672e-06,0.5,2.0940467341764208e-05,2.4276809199363925e-05,0.0002773997572755131,6,False
0,0,250,688603,random_unseen_control,-8.940696716308594e-08,-8.940696716308594e-08,2.3245811462402344e-06,0.5,3.796713826886844e-05,3.913400723831728e-05,0.0005240435766609153,6,False
0,0,250,695770,large_top_signal,3.2087167104085288e-06,2.86102294921875e-06,7.450580596923828e-06,0.6666666666666666,0.00013802475344467288,0.00014086208830121905,0.0019326997595878008,6,False
0,0,250,698949,random_unseen_control,0.0,0.0,0.0,0.0,-9.456827926139037e-05,-9.417445107828826e-05,1.0000000116860974e-07,6,False
0,0,250,703439,random_unseen_control,6.159146626790365e-07,1.2516975402832031e-06,3.039836883544922e-06,0.6666666666666666,8.672524442469391e-05,0.00011224752233829349,0.0013672950226464309,6,False
0,0,250,708288,random_unseen_control,-6.953875223795573e-07,-3.2782554626464844e-07,5.960464477539063e-08,0.0,7.6044430746454355e-06,8.085969966487028e-06,0.00010665653386846922,6,False
0,0,250,708593,random_unseen_control,-2.1855036417643228e-07,0.0,1.5497207641601562e-06,0.3333333333333333,9.04939209552443e-06,9.222032531397417e-06,0.0001257752813520104,6,False
0,0,250,708654,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-5.38311851414619e-05,-5.364077151170932e-05,1.0000000116860974e-07,6,False
0,0,250,711590,random_unseen_control,0.0,0.0,0.0,0.0,-2.5241487492166925e-05,-2.5049484975170344e-05,1.0000000116860974e-07,6,False
0,0,250,718117,random_unseen_control,5.066394805908203e-07,5.960464477539063e-08,2.4437904357910156e-06,0.3333333333333333,9.868543960086148e-06,1.0353364814363886e-05,0.00013855280576535733,6,False
0,0,250,720245,large_final_missed,0.0,0.0,0.0,0.0,-0.0002055787893671853,-0.00020020751981064677,1.0000000116860974e-07,6,False
0,0,250,722898,random_unseen_control,-1.0828177134195964e-06,-1.0728836059570312e-06,2.2649765014648438e-06,0.16666666666666666,6.969161783369297e-06,8.0040827015182e-06,9.261694034042496e-05,6,False
0,0,250,724674,random_unseen_control,0.0,0.0,0.0,0.0,-1.5101622163153175e-05,-1.325260291196173e-05,1.0000000116860974e-07,6,False
0,0,250,781987,large_only_random,1.3907750447591147e-07,0.0,8.344650268554688e-07,0.16666666666666666,-1.0561526323726866e-05,-8.746068488107994e-06,1.0000000116860974e-07,6,False
0,0,250,787676,large_top_signal,3.853440284729004e-05,5.1409006118774414e-05,6.258487701416016e-05,0.8333333333333334,0.0015192554177095492,0.0015401241835206747,0.021240680439708132,6,True
0,0,250,813679,large_top_signal,7.818142573038736e-06,9.924173355102539e-06,1.329183578491211e-05,0.8333333333333334,0.0002355251029560653,0.0002915447694249451,0.0034829129193288586,6,False
0,0,250,813867,large_only_random,6.953875223795573e-07,-7.152557373046875e-07,6.556510925292969e-06,0.3333333333333333,4.6281816745856e-05,5.9138244978385046e-05,0.0007186053250431238,6,False
0,0,250,815364,large_top_signal,1.0728836059570312e-06,1.3709068298339844e-06,9.357929229736328e-06,0.6666666666666666,0.00010165807179873809,0.00012108796363463625,0.0015264360275371776,6,False
0,0,250,818465,large_only_random,-5.76178232828776e-07,-5.960464477539063e-08,1.9073486328125e-06,0.16666666666666666,4.0896586445645276e-05,7.182294939411804e-05,0.000764176898756593,6,False
0,0,250,828568,large_only_random,7.351239522298177e-07,-8.940696716308594e-08,5.7220458984375e-06,0.5,2.7781366649530053e-05,3.2846735848579556e-05,0.00041280353495191474,6,False
0,0,250,869197,large_only_random,1.3907750447591147e-07,0.0,8.344650268554688e-07,0.16666666666666666,-2.027599081581381e-05,-1.8704551621340215e-05,1.0000000116860974e-07,6,False
0,0,250,922479,large_top_signal,0.0,0.0,0.0,0.0,-8.877232251810105e-06,-4.448996605788125e-06,1.0000000116860974e-07,6,False
0,0,250,922550,large_top_signal,1.986821492513021e-07,7.450580596923828e-07,5.125999450683594e-06,0.5,7.981207575843048e-05,8.844880358083174e-05,0.0010691812664542037,6,False
0,0,250,923598,large_top_signal,0.0,0.0,0.0,0.0,-4.4920101572643034e-05,-4.0408431232208386e-05,1.0000000116860974e-07,6,False
0,0,250,926998,large_only_random,0.0,0.0,0.0,0.0,-5.346368864896552e-05,-5.328855331754312e-05,1.0000000116860974e-07,6,False
0,0,250,938267,large_top_signal,-3.804763158162435e-06,-3.904104232788086e-06,3.993511199951172e-06,0.3333333333333333,0.00013612358452519402,0.0001510211150161922,0.001960550160826339,6,False
0,0,250,939878,large_only_random,7.450580596923828e-07,0.0,6.318092346191406e-06,0.5,3.299047239124775e-05,3.382979775778949e-05,0.000459859342299751,6,False
0,0,250,953063,large_top_signal,2.88089116414388e-07,-8.940696716308594e-08,4.470348358154297e-06,0.3333333333333333,1.1729438028851291e-05,1.4364518392540049e-05,0.00017654639411072517,6,False
0,0,250,953065,large_top_signal,2.682209014892578e-07,-8.940696716308594e-08,4.351139068603516e-06,0.3333333333333333,1.299047031958859e-05,1.5178204193944111e-05,0.00019268751930212602,6,False
0,0,250,954777,large_final_missed,0.0,0.0,0.0,0.0,-9.500908466482845e-05,-8.94714321475476e-05,1.0000000116860974e-07,6,False
0,0,250,955048,large_final_missed,0.0,0.0,5.960464477539063e-08,0.0,-6.874613821613214e-06,1.823713319026865e-05,0.00011364758536913655,6,False
0,0,250,1004934,large_final_missed,2.652406692504883e-06,2.682209014892578e-06,5.0067901611328125e-06,1.0,0.00010080439703112158,0.00010443142673466355,0.0013808161456836388,6,False
0,0,250,1011349,large_only_random,6.556510925292969e-07,8.940696716308594e-08,4.470348358154297e-06,0.5,1.02840164496835e-05,1.0403650776424911e-05,0.0001437432494337069,6,False
0,0,250,1015955,large_only_random,0.0,0.0,0.0,0.0,-3.2748562565150983e-05,-3.181067586410791e-05,1.0000000116860974e-07,6,False
0,0,250,1020105,large_top_signal,-3.8743019104003906e-07,-6.854534149169922e-07,2.205371856689453e-06,0.16666666666666666,3.9512149669462815e-05,4.161056858720258e-05,0.0005408168884362871,6,False
0,0,250,1027279,large_only_random,-1.4205773671468098e-06,-1.817941665649414e-06,7.867813110351562e-06,0.3333333333333333,2.6541147538713023e-05,2.7717640477931127e-05,0.00036546261920496664,6,False
