seed,repeat,small_block_size,linear_id,primary_group,mean_one_step_delta_loss,median_one_step_delta_loss,max_one_step_delta_loss,probability_one_step_positive,mean_gradient_at_eps,max_gradient_at_eps,mean_candidate_post_step_weight,n_checkpoints,robustly_harmful
0,0,1000,610329,large_final_missed,2.582867940266927e-07,8.940696716308594e-08,1.0132789611816406e-06,0.0,2.9836555768270046e-05,0.00015303395048249513,0.0010521962924473864,6,False
0,0,1000,611607,large_only_random,7.947285970052083e-08,0.0,3.5762786865234375e-07,0.0,-2.67246585584265e-05,9.240502549801022e-05,0.0005160749225154859,6,False
0,0,1000,625911,random_unseen_control,-1.9868214925130207e-08,0.0,0.0,0.0,-0.0002606975970896504,4.105515836272389e-05,0.00020485710845245345,6,False
0,0,1000,633277,random_unseen_control,5.165735880533854e-07,0.0,3.3974647521972656e-06,0.0,2.098515930507953e-05,2.277816201967653e-05,0.0002637176602190057,6,False
0,0,1000,635892,large_only_random,-1.9868214925130207e-08,-1.1920928955078125e-07,2.9206275939941406e-06,0.0,2.1460981770360377e-05,2.2713535145157948e-05,0.00025582684659397614,6,False
0,0,1000,640933,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-2.5404757858874896e-06,-1.4394972822628915e-06,1.0000000116860974e-07,6,False
0,0,1000,645778,random_unseen_control,0.0,0.0,0.0,0.0,-3.5333450796315446e-05,-3.452084638411179e-05,1.0000000116860974e-07,6,False
0,0,1000,646518,random_unseen_control,8.245309193929037e-07,1.7881393432617188e-07,2.6226043701171875e-06,0.0,1.620601627413028e-05,1.9727212929865345e-05,0.00020660873378256875,6,False
0,0,1000,653477,random_unseen_control,2.284844716389974e-07,0.0,1.3709068298339844e-06,0.0,2.2131109290057793e-05,0.0001324807235505432,0.0007289656976136408,6,False
0,0,1000,664667,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,2.2032312093263803e-07,4.42810005552019e-07,3.874954322450701e-06,6,False
0,0,1000,677132,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-5.3462053983821534e-05,-4.990028537577018e-05,1.0000000116860974e-07,6,False
0,0,1000,682023,random_unseen_control,5.662441253662109e-07,3.5762786865234375e-07,3.993511199951172e-06,0.0,2.4739880548925914e-05,2.972289985336829e-05,0.0003196644597913689,6,False
0,0,1000,695770,large_top_signal,1.798073450724284e-06,0.0,9.059906005859375e-06,0.0,-5.240999113690729e-05,0.0001380880712531507,0.0006568885286858025,6,False
0,0,1000,711439,random_unseen_control,0.0,0.0,0.0,0.0,-9.632787502293165e-05,-9.386356396134943e-05,1.0000000116860974e-07,6,False
0,0,1000,712577,large_only_random,-5.563100179036459e-07,0.0,2.384185791015625e-07,0.0,1.0917468140784573e-05,1.4965246919018682e-05,0.000146795281453412,6,False
0,0,1000,721175,random_unseen_control,0.0,0.0,0.0,0.0,-0.00011056287985411473,-9.431444050278515e-05,1.0000000116860974e-07,6,False
0,0,1000,741114,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-9.921513871328595e-05,-9.857569239102304e-05,1.0000000116860974e-07,6,False
0,0,1000,741183,random_unseen_control,-1.3907750447591147e-07,0.0,2.980232238769531e-07,0.0,5.541674302852091e-06,8.924558642320335e-06,6.013867689702579e-05,6,False
0,0,1000,744882,random_unseen_control,4.967053731282552e-08,0.0,2.980232238769531e-07,0.0,9.486406573463077e-06,1.1745047231670469e-05,9.993850731978189e-05,6,False
0,0,1000,761005,random_unseen_control,0.0,0.0,0.0,0.0,-7.804587706535433e-05,-7.176293001975864e-05,1.0000000116860974e-07,6,False
0,0,1000,766495,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-5.3481218249847494e-05,-5.30068609805312e-05,1.0000000116860974e-07,6,False
0,0,1000,770747,random_unseen_control,2.7815500895182293e-07,2.682209014892578e-07,2.9802322387695312e-06,0.0,2.0445954002449678e-05,2.863798727048561e-05,0.00026652893502069713,6,False
0,0,1000,774010,random_unseen_control,-4.867712656656901e-07,-5.960464477539063e-08,1.4901161193847656e-06,0.0,2.7914925643320505e-05,3.392421058379114e-05,0.00030656952475875226,6,False
0,0,1000,779318,random_unseen_control,2.483526865641276e-07,1.1920928955078125e-07,1.0728836059570312e-06,0.0,3.49308854007783e-05,0.00010178558295592666,0.0006450769721790076,6,False
0,0,1000,779451,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-0.00015348039354042461,-0.0001363414921797812,1.0000000116860974e-07,6,False
0,0,1000,786046,large_only_random,2.980232238769531e-07,1.4901161193847656e-07,2.8014183044433594e-06,0.0,5.262927576647295e-05,5.4074385843705386e-05,0.0006260840017245547,6,False
0,0,1000,787676,large_top_signal,2.709031105041504e-05,3.260374069213867e-05,5.042552947998047e-05,0.6666666666666666,0.0014981005806475878,0.001540204742923379,0.01805011151979367,6,True
0,0,1000,796788,random_unseen_control,9.238719940185547e-07,8.940696716308594e-08,5.662441253662109e-06,0.0,1.2765202579127314e-05,1.8392540368949994e-05,0.00016618642426754113,6,False
0,0,1000,799614,random_unseen_control,4.867712656656901e-07,5.960464477539063e-08,3.635883331298828e-06,0.0,1.8180362530983984e-05,2.16615208046278e-05,0.00022241245993489164,6,False
0,0,1000,803363,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-8.311909975115364e-06,-4.3171585275558755e-06,1.0000000116860974e-07,6,False
0,0,1000,811234,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,5.048407984986625e-07,7.701471531618154e-07,6.103239178637902e-06,6,False
0,0,1000,813253,random_unseen_control,-2.086162567138672e-07,-8.940696716308594e-08,1.9073486328125e-06,0.0,6.676898556179367e-05,7.359014125540853e-05,0.0007593029633371865,6,False
0,0,1000,813679,large_top_signal,8.503595987955729e-06,1.1354684829711914e-05,1.5795230865478516e-05,0.6666666666666666,0.0002606815348068873,0.00029274538974277675,0.003149880954879336,6,True
0,0,1000,815364,large_top_signal,-2.2351741790771484e-06,-2.0563602447509766e-06,3.039836883544922e-06,0.0,0.000158569251652807,0.00020029296865686774,0.0016827012853658136,6,False
0,0,1000,815741,random_unseen_control,0.0,0.0,0.0,0.0,-2.809889944425474e-07,1.5954774426063523e-06,5.5574689146927385e-06,6,False
0,0,1000,823596,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-1.3478567022199664e-05,-1.2035811778332572e-05,1.0000000116860974e-07,6,False
0,0,1000,828011,random_unseen_control,-8.940696716308594e-08,0.0,5.364418029785156e-07,0.0,1.0565648608462652e-05,1.4474051567958668e-05,0.00016146903926165615,6,False
0,0,1000,831330,random_unseen_control,5.165735880533854e-07,2.9802322387695312e-08,3.3974647521972656e-06,0.0,9.409293516190095e-07,2.7008127290173434e-06,1.580015148405778e-05,6,False
0,0,1000,844895,random_unseen_control,-4.76837158203125e-07,0.0,0.0,0.0,2.420694613647356e-06,3.3590715702302987e-06,3.450878938930183e-05,6,False
0,0,1000,850328,random_unseen_control,0.0,0.0,2.3245811462402344e-06,0.0,-0.0001396465813741088,-0.0001338302972726524,1.0000000116860974e-07,6,False
0,0,1000,852901,random_unseen_control,5.960464477539063e-08,0.0,4.172325134277344e-07,0.0,-5.492640229931567e-05,-5.344566307030618e-05,1.0000000116860974e-07,6,False
0,0,1000,862054,random_unseen_control,0.0,0.0,0.0,0.0,-1.872939780393305e-05,-1.6978847270365804e-05,1.0000000116860974e-07,6,False
0,0,1000,867650,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-5.583130359809729e-06,-4.359592367109144e-06,1.0000000116860974e-07,6,False
0,0,1000,888789,random_unseen_control,-4.669030507405599e-07,0.0,1.0132789611816406e-06,0.0,1.6183421090924337e-05,1.9793307728832588e-05,0.0002019827593606749,6,False
0,0,1000,894722,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-4.1275374314864166e-05,-3.9305665268329903e-05,1.0000000116860974e-07,6,False
0,0,1000,898754,random_unseen_control,-1.6887982686360678e-07,0.0,1.6689300537109375e-06,0.0,1.4149547041597543e-05,1.4449949048866984e-05,0.0001661248163091026,6,False
0,0,1000,902904,random_unseen_control,8.742014567057291e-07,2.9802322387695312e-08,3.635883331298828e-06,0.0,4.889843451868122e-05,7.601392280776054e-05,0.0007726987798323629,6,False
0,0,1000,922479,large_top_signal,-9.934107462565104e-09,0.0,0.0,0.0,-0.00010918276226827099,-1.2692062227870338e-05,1.0000000116860974e-07,6,False
0,0,1000,922550,large_top_signal,5.960464477539062e-07,0.0,3.3974647521972656e-06,0.0,-0.00011012276324133079,7.321611337829381e-05,0.00041037008193238006,6,False
0,0,1000,927597,random_unseen_control,0.0,0.0,0.0,0.0,-6.11027711177788e-05,-5.4466094297822565e-05,1.0000000116860974e-07,6,False
0,0,1000,932773,large_only_random,0.0,0.0,0.0,0.0,-0.00011486709809105378,-3.3841100957943127e-05,1.0000000116860974e-07,6,False
0,0,1000,940207,random_unseen_control,-4.3710072835286457e-07,0.0,1.1920928955078125e-07,0.0,3.2545466638111975e-05,3.9440936234313995e-05,0.00040192689496265643,6,False
0,0,1000,943434,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-8.006415631219474e-06,-4.047212769364705e-06,1.0000000116860974e-07,6,False
0,0,1000,946233,random_unseen_control,0.0,0.0,0.0,0.0,-1.47968548086889e-05,-2.9569814614660572e-06,1.0000000116860974e-07,6,False
0,0,1000,953063,large_top_signal,9.934107462565104e-09,0.0,1.1920928955078125e-07,0.0,-3.850587017950602e-05,1.3638136806548573e-05,3.875404397154133e-05,6,False
0,0,1000,954777,large_final_missed,-9.934107462565104e-09,0.0,0.0,0.0,-0.00010459062347460228,-9.882693848339841e-05,1.0000000116860974e-07,6,False
0,0,1000,962152,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-1.4806785960293686e-05,-1.4310850929177832e-05,1.0000000116860974e-07,6,False
0,0,1000,966666,large_only_random,1.043081283569336e-06,0.0,7.212162017822266e-06,0.0,7.819389308375928e-05,8.026718569453806e-05,0.0009069026684246732,6,False
0,0,1000,972161,random_unseen_control,2.7815500895182293e-07,0.0,1.7881393432617188e-06,0.0,1.7509581387760893e-06,2.005332817134331e-06,2.2267677447729284e-05,6,False
0,0,1000,972284,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-3.58490330351439e-05,-3.5271183151053265e-05,1.0000000116860974e-07,6,False
0,0,1000,985226,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-9.099019886586271e-06,-7.700995411141776e-06,1.0000000116860974e-07,6,False
