candidate_set_size,scoring_mode,block,resampling_enabled,prbcd_epoch,block_size_mean,block_size_std,accuracy_drop_mean,accuracy_drop_std,fraction_retained_mean,fraction_retained_std
2500,endpoint,group_harmful,True,25,334.2,41.3726963104896,0.021897244453430175,0.00550954335493658,0.2807666289374057,0.014210804251015246
2500,endpoint,group_harmful,True,26,334.2,41.3726963104896,0.022213447093963622,0.005349860507286794,0.28023471404378875,0.014816140452118471
2500,endpoint,group_harmful,True,27,334.2,41.3726963104896,0.022608697414398193,0.0055715755423567815,0.28023471404378875,0.014816140452118471
2500,endpoint,group_harmful,True,28,334.2,41.3726963104896,0.023241102695465088,0.005771283490220033,0.28023471404378875,0.014816140452118471
2500,endpoint,group_harmful,True,29,334.2,41.3726963104896,0.023636364936828615,0.005371703669909919,0.279737944323701,0.01451714985627962
2500,endpoint,group_harmful,True,30,334.2,41.3726963104896,0.02418973445892334,0.00564123775344445,0.27915485394469225,0.01442170842376155
2500,endpoint,group_harmful,True,31,334.2,41.3726963104896,0.02442687749862671,0.005825163633207401,0.27798396141529247,0.015115922769513191
2500,endpoint,group_harmful,True,32,334.2,41.3726963104896,0.024664020538330077,0.005879884889293068,0.277436016209813,0.014069714256987416
2500,endpoint,group_harmful,True,33,334.2,41.3726963104896,0.025059306621551515,0.005985237207395971,0.277436016209813,0.014069714256987416
2500,endpoint,group_harmful,True,34,334.2,41.3726963104896,0.025691699981689454,0.005902450343619024,0.277436016209813,0.014069714256987416
2500,endpoint,group_harmful,True,35,334.2,41.3726963104896,0.025928854942321777,0.0057387093052853905,0.277436016209813,0.014069714256987416
2500,endpoint,group_harmful,True,36,334.2,41.3726963104896,0.026086962223052977,0.005842570493063321,0.2768880710043336,0.013054694054428918
2500,endpoint,group_harmful,True,37,334.2,41.3726963104896,0.02632410526275635,0.005879885490305534,0.27634012579885414,0.012078727330240038
2500,endpoint,group_harmful,True,38,334.2,41.3726963104896,0.026482212543487548,0.0058625920371084585,0.27634012579885414,0.012078727330240038
2500,endpoint,group_harmful,True,39,334.2,41.3726963104896,0.026561272144317628,0.005898461156027328,0.27634012579885414,0.012078727330240038
2500,endpoint,group_harmful,True,40,334.2,41.3726963104896,0.027272725105285646,0.005842592670838616,0.2757011481630714,0.012056409538287433
2500,endpoint,group_harmful,True,41,334.2,41.3726963104896,0.027588951587677,0.005764516561656722,0.2757011481630714,0.012056409538287433
2500,endpoint,group_harmful,True,42,334.2,41.3726963104896,0.027984201908111572,0.005730544793022822,0.2757011481630714,0.012056409538287433
2500,endpoint,group_harmful,True,43,334.2,41.3726963104896,0.02822134494781494,0.005919615815412727,0.2745302556336716,0.013019087570720829
2500,endpoint,group_harmful,True,44,334.2,41.3726963104896,0.028300392627716064,0.005886535805220966,0.2745302556336716,0.013019087570720829
2500,endpoint,group_harmful,True,45,334.2,41.3726963104896,0.028537559509277343,0.006093879523831726,0.2733433327924094,0.012304170545198495
2500,endpoint,group_harmful,True,46,334.2,41.3726963104896,0.02909090518951416,0.006376992101269257,0.27480318680700794,0.012252058347280912
2500,endpoint,group_harmful,True,47,334.2,41.3726963104896,0.02940711975097656,0.006309279494314721,0.2733433327924094,0.012304170545198495
2500,endpoint,group_harmful,True,48,334.2,41.3726963104896,0.029565227031707764,0.0061703056295378264,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,49,334.2,41.3726963104896,0.029565227031707764,0.0061703056295378264,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,50,334.2,41.3726963104896,0.02948617935180664,0.006190526447841499,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,51,334.2,41.3726963104896,0.029644274711608888,0.006167772076916133,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,52,334.2,41.3726963104896,0.029881417751312256,0.006127112176475756,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,53,334.2,41.3726963104896,0.030039525032043456,0.0062370560971036675,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,54,334.2,41.3726963104896,0.03011857271194458,0.00618927945110001,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,55,334.2,41.3726963104896,0.03011857271194458,0.00618927945110001,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,56,334.2,41.3726963104896,0.030197620391845703,0.006184229901809944,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,57,334.2,41.3726963104896,0.030355727672576903,0.006189281734974037,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,58,334.2,41.3726963104896,0.030276668071746827,0.006184230282747329,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,59,334.2,41.3726963104896,0.03035571575164795,0.006314221951848565,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,60,334.2,41.3726963104896,0.030434775352478027,0.006317933156261754,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,61,334.2,41.3726963104896,0.03035571575164795,0.006314221951848565,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,62,334.2,41.3726963104896,0.030434775352478027,0.006317933156261754,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,63,334.2,41.3726963104896,0.030434775352478027,0.006330285642645186,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,64,334.2,41.3726963104896,0.030434775352478027,0.006330285642645186,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,65,334.2,41.3726963104896,0.030513834953308106,0.006332753806682883,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,66,334.2,41.3726963104896,0.030513834953308106,0.006332753806682883,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,67,334.2,41.3726963104896,0.03059288263320923,0.006340150675697305,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,68,334.2,41.3726963104896,0.03059288263320923,0.006340150675697305,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,69,334.2,41.3726963104896,0.03059288263320923,0.006340150675697305,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,70,334.2,41.3726963104896,0.03059288263320923,0.006340150675697305,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,71,334.2,41.3726963104896,0.03075098991394043,0.006201869002730961,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,72,334.2,41.3726963104896,0.03075098991394043,0.006201869002730961,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,73,334.2,41.3726963104896,0.03075098991394043,0.006201869002730961,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,74,334.2,41.3726963104896,0.03075098991394043,0.006201869002730961,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,75,334.2,41.3726963104896,0.03075098991394043,0.006201869002730961,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,76,334.2,41.3726963104896,0.030830037593841553,0.006330264243105071,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,77,334.2,41.3726963104896,0.030909085273742677,0.006182947723193072,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,78,334.2,41.3726963104896,0.030909085273742677,0.006182947723193072,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,79,334.2,41.3726963104896,0.031146252155303956,0.006442802973240684,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,80,334.2,41.3726963104896,0.031067204475402833,0.006309271652783697,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,81,334.2,41.3726963104896,0.031225299835205077,0.0064403782641331815,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,82,334.2,41.3726963104896,0.031225299835205077,0.0064403782641331815,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,83,334.2,41.3726963104896,0.031225299835205077,0.0064403782641331815,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,84,334.2,41.3726963104896,0.031225299835205077,0.0064403782641331815,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,85,334.2,41.3726963104896,0.031225299835205077,0.0064403782641331815,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,86,334.2,41.3726963104896,0.031225299835205077,0.0064403782641331815,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,87,334.2,41.3726963104896,0.031225299835205077,0.0064403782641331815,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,88,334.2,41.3726963104896,0.031225299835205077,0.0064403782641331815,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,89,334.2,41.3726963104896,0.031304347515106204,0.006295638540586174,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,90,334.2,41.3726963104896,0.031304347515106204,0.006295638540586174,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,91,334.2,41.3726963104896,0.031383395195007324,0.006303078405096129,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,92,334.2,41.3726963104896,0.031304347515106204,0.006301838726112871,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,93,334.2,41.3726963104896,0.031383395195007324,0.006158916230596768,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,94,334.2,41.3726963104896,0.031462442874908444,0.006296877943721933,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,95,334.2,41.3726963104896,0.031462442874908444,0.006296877943721933,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,96,334.2,41.3726963104896,0.031462442874908444,0.006296877943721933,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,97,334.2,41.3726963104896,0.031462442874908444,0.006296877943721933,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,98,334.2,41.3726963104896,0.031462442874908444,0.006296877943721933,0.27222832751978365,0.012830819458892492
2500,endpoint,group_harmful,True,99,334.2,41.3726963104896,0.031462442874908444,0.006296877943721933,0.27222832751978365,0.012830819458892492
2500,endpoint,group_nonharmful,False,-1,334.2,41.3726963104896,0.0,0.0,1.0,0.0
2500,endpoint,group_nonharmful,False,0,334.2,41.3726963104896,0.0,0.0,1.0,0.0
2500,endpoint,group_nonharmful,False,1,334.2,41.3726963104896,0.00023715496063232423,0.0005302946131751635,1.0,0.0
2500,endpoint,group_nonharmful,False,2,334.2,41.3726963104896,0.00031621456146240233,0.0007070772549052169,1.0,0.0
2500,endpoint,group_nonharmful,False,3,334.2,41.3726963104896,0.0003952741622924805,0.0006846246083122226,1.0,0.0
2500,endpoint,group_nonharmful,False,4,334.2,41.3726963104896,0.00031621456146240233,0.0007070772549052169,1.0,0.0
2500,endpoint,group_nonharmful,False,5,334.2,41.3726963104896,0.0003952741622924805,0.0006846246083122226,1.0,0.0
2500,endpoint,group_nonharmful,False,6,334.2,41.3726963104896,0.00031621456146240233,0.0007070772549052169,1.0,0.0
2500,endpoint,group_nonharmful,False,7,334.2,41.3726963104896,0.0004743218421936035,0.0006494919315589801,1.0,0.0
2500,endpoint,group_nonharmful,False,8,334.2,41.3726963104896,0.0004743218421936035,0.0006494919315589801,1.0,0.0
2500,endpoint,group_nonharmful,False,9,334.2,41.3726963104896,0.0004743218421936035,0.0007070772549052169,1.0,0.0
2500,endpoint,group_nonharmful,False,10,334.2,41.3726963104896,0.0004743218421936035,0.0007070772549052169,1.0,0.0
2500,endpoint,group_nonharmful,False,11,334.2,41.3726963104896,0.0007114648818969726,0.0007070705913743942,1.0,0.0
2500,endpoint,group_nonharmful,False,12,334.2,41.3726963104896,0.0007905125617980957,0.0006249739027052106,1.0,0.0
2500,endpoint,group_nonharmful,False,13,334.2,41.3726963104896,0.0007905125617980957,0.0006249739027052106,1.0,0.0
2500,endpoint,group_nonharmful,False,14,334.2,41.3726963104896,0.0007905244827270507,0.0007394870587062589,1.0,0.0
2500,endpoint,group_nonharmful,False,15,334.2,41.3726963104896,0.0008695721626281738,0.0008569196670360582,1.0,0.0
2500,endpoint,group_nonharmful,False,16,334.2,41.3726963104896,0.00102766752243042,0.0009519195129054799,1.0,0.0
2500,endpoint,group_nonharmful,False,17,334.2,41.3726963104896,0.00102766752243042,0.0009519195129054799,1.0,0.0
2500,endpoint,group_nonharmful,False,18,334.2,41.3726963104896,0.001106727123260498,0.0009013344975301254,1.0,0.0
2500,endpoint,group_nonharmful,False,19,334.2,41.3726963104896,0.001106727123260498,0.0009013344975301254,1.0,0.0
2500,endpoint,group_nonharmful,False,20,334.2,41.3726963104896,0.001106727123260498,0.0009013344975301254,1.0,0.0
2500,endpoint,group_nonharmful,False,21,334.2,41.3726963104896,0.001106727123260498,0.0009013344975301254,1.0,0.0
2500,endpoint,group_nonharmful,False,22,334.2,41.3726963104896,0.0011857867240905762,0.0010457757314235984,1.0,0.0
2500,endpoint,group_nonharmful,False,23,334.2,41.3726963104896,0.0013438820838928222,0.0010679448424702513,1.0,0.0
