seed,repeat,sampling_seed,small_block_size,condition,injection_epoch,n_injected,baseline_accuracy,final_accuracy,accuracy_effect,runtime_seconds,diagnostics_path
1,0,740000,500,large_final_missed,0,10,0.8023715615272522,0.7980237007141113,0.004347860813140869,75.65246355161071,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch0_seed1_rep0_B500.pt
1,0,740000,500,large_top_signal,0,10,0.8023715615272522,0.8015810251235962,0.0007905364036560059,74.15297044068575,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch0_seed1_rep0_B500.pt
1,0,740000,500,large_only_random,0,10,0.8023715615272522,0.8015810251235962,0.0007905364036560059,74.27977649495006,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch0_seed1_rep0_B500.pt
1,0,740000,500,random_unseen_control,0,10,0.8023715615272522,0.8023715615272522,0.0,72.68692382238805,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch0_seed1_rep0_B500.pt
1,0,740000,500,baseline,9,0,0.8023715615272522,0.8023715615272522,0.0,76.99941766448319,
1,0,740000,500,large_final_missed,9,10,0.8023715615272522,0.8011857867240906,0.001185774803161621,75.25281713530421,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch9_seed1_rep0_B500.pt
1,0,740000,500,large_top_signal,9,10,0.8023715615272522,0.8019762635231018,0.0003952980041503906,74.32003070600331,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch9_seed1_rep0_B500.pt
1,0,740000,500,large_only_random,9,10,0.8023715615272522,0.8023715615272522,0.0,74.84513006359339,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch9_seed1_rep0_B500.pt
1,0,740000,500,random_unseen_control,9,10,0.8023715615272522,0.8023715615272522,0.0,73.88930897042155,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch9_seed1_rep0_B500.pt
1,0,740000,500,baseline,24,0,0.8023715615272522,0.8023715615272522,0.0,76.99941766448319,
1,0,740000,500,large_final_missed,24,10,0.8023715615272522,0.8011857867240906,0.001185774803161621,74.1811009682715,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch24_seed1_rep0_B500.pt
1,0,740000,500,large_top_signal,24,10,0.8023715615272522,0.8027667999267578,-0.00039523839950561523,75.1036240812391,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch24_seed1_rep0_B500.pt
1,0,740000,500,large_only_random,24,10,0.8023715615272522,0.8023715615272522,0.0,75.01459943689406,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch24_seed1_rep0_B500.pt
1,0,740000,500,random_unseen_control,24,10,0.8023715615272522,0.8023715615272522,0.0,76.36329164355993,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch24_seed1_rep0_B500.pt
1,0,740000,500,baseline,49,0,0.8023715615272522,0.8023715615272522,0.0,76.99941766448319,
1,0,740000,500,large_final_missed,49,10,0.8023715615272522,0.7980237007141113,0.004347860813140869,74.23918539099395,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch49_seed1_rep0_B500.pt
1,0,740000,500,large_top_signal,49,10,0.8023715615272522,0.8015810251235962,0.0007905364036560059,75.79267155751586,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch49_seed1_rep0_B500.pt
1,0,740000,500,large_only_random,49,10,0.8023715615272522,0.8023715615272522,0.0,75.45711837150156,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch49_seed1_rep0_B500.pt
1,0,740000,500,random_unseen_control,49,10,0.8023715615272522,0.8023715615272522,0.0,75.15563307143748,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch49_seed1_rep0_B500.pt
1,0,740000,500,baseline,99,0,0.8023715615272522,0.8023715615272522,0.0,76.99941766448319,
1,0,740000,500,large_final_missed,99,10,0.8023715615272522,0.7984189987182617,0.0039525628089904785,73.79741809144616,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch99_seed1_rep0_B500.pt
1,0,740000,500,large_top_signal,99,10,0.8023715615272522,0.8019762635231018,0.0003952980041503906,73.6666633952409,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch99_seed1_rep0_B500.pt
1,0,740000,500,large_only_random,99,10,0.8023715615272522,0.8023715615272522,0.0,75.1457156650722,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch99_seed1_rep0_B500.pt
1,0,740000,500,random_unseen_control,99,10,0.8023715615272522,0.8023715615272522,0.0,75.09834215603769,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch99_seed1_rep0_B500.pt
1,0,740000,500,baseline,299,0,0.8023715615272522,0.8023715615272522,0.0,76.99941766448319,
1,0,740000,500,large_final_missed,299,10,0.8023715615272522,0.8023715615272522,0.0,75.43471410870552,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch299_seed1_rep0_B500.pt
1,0,740000,500,large_top_signal,299,10,0.8023715615272522,0.8023715615272522,0.0,75.329130763188,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch299_seed1_rep0_B500.pt
1,0,740000,500,large_only_random,299,10,0.8023715615272522,0.8023715615272522,0.0,73.67298744805157,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch299_seed1_rep0_B500.pt
1,0,740000,500,random_unseen_control,299,10,0.8023715615272522,0.8023715615272522,0.0,74.81444806978106,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch299_seed1_rep0_B500.pt
1,0,740000,1000,baseline,0,0,0.799209475517273,0.799209475517273,0.0,76.47521494887769,
1,0,740000,1000,large_final_missed,0,10,0.799209475517273,0.7952569127082825,0.0039525628089904785,74.82227757945657,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch0_seed1_rep0_B1000.pt
1,0,740000,1000,large_top_signal,0,10,0.799209475517273,0.7964426875114441,0.0027667880058288574,75.15041401982307,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch0_seed1_rep0_B1000.pt
1,0,740000,1000,large_only_random,0,10,0.799209475517273,0.799209475517273,0.0,74.34515147097409,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch0_seed1_rep0_B1000.pt
1,0,740000,1000,random_unseen_control,0,10,0.799209475517273,0.799209475517273,0.0,225.6997752878815,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch0_seed1_rep0_B1000.pt
1,0,740000,1000,baseline,9,0,0.799209475517273,0.799209475517273,0.0,76.47521494887769,
1,0,740000,1000,large_final_missed,9,10,0.799209475517273,0.7964426875114441,0.0027667880058288574,72.83429368771613,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch9_seed1_rep0_B1000.pt
1,0,740000,1000,large_top_signal,9,10,0.799209475517273,0.7996047139167786,-0.00039523839950561523,73.04334816336632,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch9_seed1_rep0_B1000.pt
1,0,740000,1000,large_only_random,9,10,0.799209475517273,0.799209475517273,0.0,72.68341295234859,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch9_seed1_rep0_B1000.pt
1,0,740000,1000,random_unseen_control,9,10,0.799209475517273,0.799209475517273,0.0,72.12684721313417,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch9_seed1_rep0_B1000.pt
1,0,740000,1000,baseline,24,0,0.799209475517273,0.799209475517273,0.0,76.47521494887769,
1,0,740000,1000,large_final_missed,24,10,0.799209475517273,0.7972332239151001,0.0019762516021728516,72.38495741970837,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch24_seed1_rep0_B1000.pt
1,0,740000,1000,large_top_signal,24,10,0.799209475517273,0.799209475517273,0.0,72.12927022017539,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch24_seed1_rep0_B1000.pt
1,0,740000,1000,large_only_random,24,10,0.799209475517273,0.799209475517273,0.0,72.19418404065073,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch24_seed1_rep0_B1000.pt
1,0,740000,1000,random_unseen_control,24,10,0.799209475517273,0.799209475517273,0.0,72.32703968696296,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch24_seed1_rep0_B1000.pt
1,0,740000,1000,baseline,49,0,0.799209475517273,0.799209475517273,0.0,76.47521494887769,
1,0,740000,1000,large_final_missed,49,10,0.799209475517273,0.7952569127082825,0.0039525628089904785,72.41923322714865,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch49_seed1_rep0_B1000.pt
1,0,740000,1000,large_top_signal,49,10,0.799209475517273,0.7980237007141113,0.001185774803161621,72.57650830224156,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch49_seed1_rep0_B1000.pt
1,0,740000,1000,large_only_random,49,10,0.799209475517273,0.799209475517273,0.0,72.32221573404968,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch49_seed1_rep0_B1000.pt
1,0,740000,1000,random_unseen_control,49,10,0.799209475517273,0.799209475517273,0.0,72.06901780888438,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch49_seed1_rep0_B1000.pt
1,0,740000,1000,baseline,99,0,0.799209475517273,0.799209475517273,0.0,76.47521494887769,
1,0,740000,1000,large_final_missed,99,10,0.799209475517273,0.7972332239151001,0.0019762516021728516,72.33888332732022,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch99_seed1_rep0_B1000.pt
1,0,740000,1000,large_top_signal,99,10,0.799209475517273,0.7984189987182617,0.0007904767990112305,72.35428159870207,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch99_seed1_rep0_B1000.pt
1,0,740000,1000,large_only_random,99,10,0.799209475517273,0.799209475517273,0.0,72.43784838542342,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch99_seed1_rep0_B1000.pt
1,0,740000,1000,random_unseen_control,99,10,0.799209475517273,0.799209475517273,0.0,72.11045718565583,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch99_seed1_rep0_B1000.pt
1,0,740000,1000,baseline,299,0,0.799209475517273,0.799209475517273,0.0,76.47521494887769,
1,0,740000,1000,large_final_missed,299,10,0.799209475517273,0.799209475517273,0.0,72.10694292373955,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch299_seed1_rep0_B1000.pt
1,0,740000,1000,large_top_signal,299,10,0.799209475517273,0.799209475517273,0.0,72.1324065439403,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch299_seed1_rep0_B1000.pt
1,0,740000,1000,large_only_random,299,10,0.799209475517273,0.799209475517273,0.0,71.7632140852511,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch299_seed1_rep0_B1000.pt
1,0,740000,1000,random_unseen_control,299,10,0.799209475517273,0.799209475517273,0.0,71.77320154942572,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch299_seed1_rep0_B1000.pt
1,0,740000,2000,baseline,0,0,0.791304349899292,0.791304349899292,0.0,77.1878018528223,
1,0,740000,2000,large_final_missed,0,10,0.791304349899292,0.7881422638893127,0.003162086009979248,73.81503280438483,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch0_seed1_rep0_B2000.pt
1,0,740000,2000,large_top_signal,0,10,0.791304349899292,0.792094886302948,-0.0007905364036560059,75.80397254787385,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch0_seed1_rep0_B2000.pt
1,0,740000,2000,large_only_random,0,10,0.791304349899292,0.791304349899292,0.0,76.16107387654483,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch0_seed1_rep0_B2000.pt
1,0,740000,2000,random_unseen_control,0,10,0.791304349899292,0.7909091114997864,0.00039523839950561523,76.49398262239993,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch0_seed1_rep0_B2000.pt
1,0,740000,2000,baseline,9,0,0.791304349899292,0.791304349899292,0.0,77.1878018528223,
1,0,740000,2000,large_final_missed,9,10,0.791304349899292,0.790513813495636,0.0007905364036560059,74.83710387162864,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch9_seed1_rep0_B2000.pt
1,0,740000,2000,large_top_signal,9,10,0.791304349899292,0.7909091114997864,0.00039523839950561523,75.0011110175401,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch9_seed1_rep0_B2000.pt
1,0,740000,2000,large_only_random,9,10,0.791304349899292,0.791304349899292,0.0,75.08532704412937,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch9_seed1_rep0_B2000.pt
1,0,740000,2000,random_unseen_control,9,10,0.791304349899292,0.791304349899292,0.0,76.04687343537807,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch9_seed1_rep0_B2000.pt
1,0,740000,2000,baseline,24,0,0.791304349899292,0.791304349899292,0.0,77.1878018528223,
1,0,740000,2000,large_final_missed,24,10,0.791304349899292,0.790513813495636,0.0007905364036560059,75.03049181774259,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch24_seed1_rep0_B2000.pt
1,0,740000,2000,large_top_signal,24,10,0.791304349899292,0.7909091114997864,0.00039523839950561523,75.16386938467622,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch24_seed1_rep0_B2000.pt
1,0,740000,2000,large_only_random,24,10,0.791304349899292,0.791304349899292,0.0,75.21447716839612,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch24_seed1_rep0_B2000.pt
1,0,740000,2000,random_unseen_control,24,10,0.791304349899292,0.791304349899292,0.0,75.91517521999776,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch24_seed1_rep0_B2000.pt
1,0,740000,2000,baseline,49,0,0.791304349899292,0.791304349899292,0.0,77.1878018528223,
1,0,740000,2000,large_final_missed,49,10,0.791304349899292,0.7909091114997864,0.00039523839950561523,75.87614206038415,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch49_seed1_rep0_B2000.pt
1,0,740000,2000,large_top_signal,49,10,0.791304349899292,0.790513813495636,0.0007905364036560059,75.77425349503756,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch49_seed1_rep0_B2000.pt
1,0,740000,2000,large_only_random,49,10,0.791304349899292,0.791304349899292,0.0,75.69373310729861,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch49_seed1_rep0_B2000.pt
1,0,740000,2000,random_unseen_control,49,10,0.791304349899292,0.791304349899292,0.0,76.14066817238927,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch49_seed1_rep0_B2000.pt
1,0,740000,2000,baseline,99,0,0.791304349899292,0.791304349899292,0.0,77.1878018528223,
1,0,740000,2000,large_final_missed,99,10,0.791304349899292,0.791304349899292,0.0,76.03018936514854,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch99_seed1_rep0_B2000.pt
1,0,740000,2000,large_top_signal,99,10,0.791304349899292,0.7901185750961304,0.001185774803161621,76.15611631982028,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch99_seed1_rep0_B2000.pt
1,0,740000,2000,large_only_random,99,10,0.791304349899292,0.791304349899292,0.0,76.17099931649864,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch99_seed1_rep0_B2000.pt
1,0,740000,2000,random_unseen_control,99,10,0.791304349899292,0.791304349899292,0.0,76.17059274017811,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch99_seed1_rep0_B2000.pt
1,0,740000,2000,baseline,299,0,0.791304349899292,0.791304349899292,0.0,77.1878018528223,
1,0,740000,2000,large_final_missed,299,10,0.791304349899292,0.791304349899292,0.0,76.71580021455884,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch299_seed1_rep0_B2000.pt
1,0,740000,2000,large_top_signal,299,10,0.791304349899292,0.791304349899292,0.0,76.58459192700684,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch299_seed1_rep0_B2000.pt
1,0,740000,2000,large_only_random,299,10,0.791304349899292,0.791304349899292,0.0,76.24618981592357,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch299_seed1_rep0_B2000.pt
1,0,740000,2000,random_unseen_control,299,10,0.791304349899292,0.791304349899292,0.0,75.77461279928684,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch299_seed1_rep0_B2000.pt
1,0,740000,3000,baseline,0,0,0.7877470254898071,0.7877470254898071,0.0,76.90524771809578,
1,0,740000,3000,large_final_missed,0,10,0.7877470254898071,0.7861660122871399,0.0015810132026672363,76.96372385881841,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch0_seed1_rep0_B3000.pt
1,0,740000,3000,large_top_signal,0,10,0.7877470254898071,0.7865612506866455,0.001185774803161621,77.2141775842756,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch0_seed1_rep0_B3000.pt
1,0,740000,3000,large_only_random,0,10,0.7877470254898071,0.7877470254898071,0.0,76.88572582602501,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch0_seed1_rep0_B3000.pt
1,0,740000,3000,random_unseen_control,0,10,0.7877470254898071,0.7873517870903015,0.00039523839950561523,76.73858846724033,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch0_seed1_rep0_B3000.pt
1,0,740000,3000,baseline,9,0,0.7877470254898071,0.7877470254898071,0.0,76.90524771809578,
1,0,740000,3000,large_final_missed,9,10,0.7877470254898071,0.7869565486907959,0.0007904767990112305,76.30093085952103,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch9_seed1_rep0_B3000.pt
1,0,740000,3000,large_top_signal,9,10,0.7877470254898071,0.7873517870903015,0.00039523839950561523,76.37542637065053,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch9_seed1_rep0_B3000.pt
1,0,740000,3000,large_only_random,9,10,0.7877470254898071,0.7877470254898071,0.0,76.34142477996647,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_only_random_epoch9_seed1_rep0_B3000.pt
1,0,740000,3000,random_unseen_control,9,10,0.7877470254898071,0.7877470254898071,0.0,76.51055557280779,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_random_unseen_control_epoch9_seed1_rep0_B3000.pt
1,0,740000,3000,baseline,24,0,0.7877470254898071,0.7877470254898071,0.0,76.90524771809578,
1,0,740000,3000,large_final_missed,24,10,0.7877470254898071,0.7869565486907959,0.0007904767990112305,77.13581240735948,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_final_missed_epoch24_seed1_rep0_B3000.pt
1,0,740000,3000,large_top_signal,24,10,0.7877470254898071,0.7877470254898071,0.0,77.14531131647527,/home/hschult5/AttackerGNN/notebooks/prbcd_miss_condition_updated/outputs/prbcd_miss_condition_experiments/cora_ml__20260724_160453/raw_diagnostics/inject_large_top_signal_epoch24_seed1_rep0_B3000.pt
