seed,candidate_set_size,scoring_mode,block_size,epsilon,use_cert,accuracy,runtime_seconds,status,error
0,10000,endpoint,2000,0.2,none,0.4748663008213043,21.493993850424886,ok,
0,10000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.47219252586364746,23.84786494076252,ok,
0,10000,endpoint,4000,0.05,none,0.5545454621315002,22.028179271146655,ok,
0,10000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.5614973306655884,24.61346493475139,ok,
0,10000,endpoint,4000,0.1,none,0.479679137468338,22.267047284170985,ok,
0,10000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.49197861552238464,24.56849784217775,ok,
0,10000,endpoint,4000,0.2,none,0.4101604223251343,22.044110849499702,ok,
0,10000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.43368983268737793,24.38374848663807,ok,
0,10000,endpoint,10000,0.05,none,0.5566844940185547,23.38805052638054,ok,
0,10000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.5561497211456299,27.54258293285966,ok,
0,10000,endpoint,10000,0.1,none,0.49786096811294556,23.55723987519741,ok,
0,10000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.49625667929649353,27.73145154491067,ok,
0,10000,endpoint,10000,0.2,none,0.3967914581298828,23.643236881121993,ok,
0,10000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.41818180680274963,26.9469695109874,ok,
1,2500,endpoint,1000,0.05,none,0.6283422708511353,21.13654383458197,ok,
1,2500,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.6433154940605164,22.674715848639607,ok,
1,2500,endpoint,1000,0.1,none,0.6064171195030212,21.38676410354674,ok,
1,2500,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.6192513108253479,22.918452380225062,ok,
1,2500,endpoint,1000,0.2,none,0.6010695099830627,21.289875902235508,ok,
1,2500,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.6096256971359253,23.016596890985966,ok,
1,2500,endpoint,2000,0.05,none,0.6165775656700134,21.75228736177087,ok,
1,2500,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.6245989203453064,23.432834710925817,ok,
1,2500,endpoint,2000,0.1,none,0.5732620358467102,21.33844791725278,ok,
1,2500,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5898395776748657,23.354575011879206,ok,
1,2500,endpoint,2000,0.2,none,0.5513368844985962,22.15549362450838,ok,
1,2500,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.5625668168067932,23.654691517353058,ok,
1,2500,endpoint,4000,0.05,none,0.603743314743042,21.885457975789905,ok,
1,2500,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.614973247051239,24.481576023623347,ok,
1,2500,endpoint,4000,0.1,none,0.5508021116256714,22.305294075980783,ok,
1,2500,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.563101589679718,24.5349863152951,ok,
1,2500,endpoint,4000,0.2,none,0.5064170956611633,21.766514556482434,ok,
1,2500,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.5106951594352722,24.26469576358795,ok,
1,2500,endpoint,10000,0.05,none,0.6058823466300964,23.728361709043384,ok,
1,2500,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.6171122789382935,27.88443503342569,ok,
1,2500,endpoint,10000,0.1,none,0.5497326254844666,23.484376123175025,ok,
1,2500,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5572192668914795,27.439794654026628,ok,
1,2500,endpoint,10000,0.2,none,0.479679137468338,23.30115264467895,ok,
1,2500,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.49197861552238464,26.916086845099926,ok,
1,5000,endpoint,1000,0.05,none,0.6283422708511353,21.57263234257698,ok,
1,5000,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.633155107498169,22.414548406377435,ok,
1,5000,endpoint,1000,0.1,none,0.6058823466300964,20.766759419813752,ok,
1,5000,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.6096256971359253,22.921486891806126,ok,
1,5000,endpoint,1000,0.2,none,0.6010695099830627,21.513380136340857,ok,
1,5000,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.5994652509689331,23.105553539469838,ok,
1,5000,endpoint,2000,0.05,none,0.6165775656700134,21.65541822090745,ok,
1,5000,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.6160427927970886,23.315322207286954,ok,
1,5000,endpoint,2000,0.1,none,0.573796808719635,21.798011131584644,ok,
1,5000,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5748662948608398,23.328042946755886,ok,
1,5000,endpoint,2000,0.2,none,0.5513368844985962,22.025023037567735,ok,
1,5000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.5545454621315002,24.026077643036842,ok,
1,5000,endpoint,4000,0.05,none,0.6058823466300964,21.94953701645136,ok,
1,5000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.6192513108253479,24.671370156109333,ok,
1,5000,endpoint,4000,0.1,none,0.5508021116256714,21.99266554787755,ok,
1,5000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.5647059082984924,24.540606869384646,ok,
1,5000,endpoint,4000,0.2,none,0.5053476095199585,22.448325753211975,ok,
1,5000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.5240641832351685,24.294151855632663,ok,
1,5000,endpoint,10000,0.05,none,0.6058823466300964,23.295781085267663,ok,
1,5000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.6144384741783142,27.94669448211789,ok,
1,5000,endpoint,10000,0.1,none,0.5481283664703369,23.315639035776258,ok,
1,5000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5647059082984924,28.096804302185774,ok,
1,5000,endpoint,10000,0.2,none,0.4802139103412628,23.318894773721695,ok,
1,5000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.5128342509269714,27.470209619030356,ok,
1,10000,endpoint,1000,0.05,none,0.6283422708511353,21.048756051808596,ok,
1,10000,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.6283422708511353,23.004278860986233,ok,
1,10000,endpoint,1000,0.1,none,0.6064171195030212,21.65053358115256,ok,
1,10000,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.606951892375946,22.816767256706953,ok,
1,10000,endpoint,1000,0.2,none,0.6032085418701172,21.410344468429685,ok,
1,10000,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.5919786095619202,23.200143000110984,ok,
1,10000,endpoint,2000,0.05,none,0.6165775656700134,21.70164375565946,ok,
1,10000,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.6165775656700134,23.484453231096268,ok,
1,10000,endpoint,2000,0.1,none,0.5721924901008606,22.238099297508597,ok,
1,10000,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5711230039596558,23.458610743284225,ok,
1,10000,endpoint,2000,0.2,none,0.5513368844985962,21.989262878894806,ok,
1,10000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.5352941155433655,23.308441139757633,ok,
1,10000,endpoint,4000,0.05,none,0.6058823466300964,22.006535230204463,ok,
1,10000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.6171122789382935,24.835229048505425,ok,
1,10000,endpoint,4000,0.1,none,0.551871657371521,22.124016070738435,ok,
1,10000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.555080235004425,23.943558232858777,ok,
1,10000,endpoint,4000,0.2,none,0.5058823823928833,22.245974393561482,ok,
1,10000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.49732619524002075,24.2737638335675,ok,
1,10000,endpoint,10000,0.05,none,0.6058823466300964,23.803538851439953,ok,
1,10000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.6074866056442261,27.695284927263856,ok,
1,10000,endpoint,10000,0.1,none,0.5481283664703369,23.47959165647626,ok,
1,10000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5459893345832825,28.357622811570764,ok,
1,10000,endpoint,10000,0.2,none,0.479679137468338,23.548714324831963,ok,
1,10000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.47754010558128357,28.023500064387918,ok,
2,2500,endpoint,1000,0.05,none,0.6491978764533997,21.01267609745264,ok,
2,2500,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.636898398399353,22.814904768019915,ok,
2,2500,endpoint,1000,0.1,none,0.6240641474723816,21.578635413199663,ok,
2,2500,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.6203208565711975,23.072349226102233,ok,
2,2500,endpoint,1000,0.2,none,0.6155080199241638,21.347049603238702,ok,
2,2500,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.6128342151641846,23.518248667940497,ok,
2,2500,endpoint,2000,0.05,none,0.6235294342041016,21.806165797635913,ok,
2,2500,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.6294117569923401,23.318310108035803,ok,
2,2500,endpoint,2000,0.1,none,0.581818163394928,21.509246814996004,ok,
2,2500,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.6010695099830627,23.202872823923826,ok,
2,2500,endpoint,2000,0.2,none,0.5508021116256714,22.23318548500538,ok,
2,2500,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.5786096453666687,23.795383082702756,ok,
2,2500,endpoint,4000,0.05,none,0.6096256971359253,21.8741222191602,ok,
2,2500,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.6235294342041016,24.360258616507053,ok,
2,2500,endpoint,4000,0.1,none,0.5561497211456299,21.82266223244369,ok,
2,2500,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.5882353186607361,24.69615420140326,ok,
2,2500,endpoint,4000,0.2,none,0.511229932308197,21.577021503821015,ok,
2,2500,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.551871657371521,23.87598767504096,ok,
2,2500,endpoint,10000,0.05,none,0.6133689880371094,23.598168363794684,ok,
2,2500,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.625668466091156,27.355782253667712,ok,
2,2500,endpoint,10000,0.1,none,0.5481283664703369,23.31549286469817,ok,
2,2500,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5802139043807983,27.21211349964142,ok,
2,2500,endpoint,10000,0.2,none,0.4850267469882965,23.67653982527554,ok,
2,2500,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.5508021116256714,26.81707038730383,ok,
2,5000,endpoint,1000,0.05,none,0.6491978764533997,20.97446184977889,ok,
2,5000,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.6251336932182312,22.51723867841065,ok,
2,5000,endpoint,1000,0.1,none,0.6219251155853271,21.90998062491417,ok,
2,5000,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.603743314743042,22.797925025224686,ok,
2,5000,endpoint,1000,0.2,none,0.6155080199241638,21.291750706732273,ok,
2,5000,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.596256673336029,23.113585947081447,ok,
2,5000,endpoint,2000,0.05,none,0.6235294342041016,21.635027578100562,ok,
2,5000,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.6160427927970886,23.90906965173781,ok,
2,5000,endpoint,2000,0.1,none,0.5828877091407776,21.777947206050158,ok,
2,5000,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5721924901008606,23.407131912186742,ok,
2,5000,endpoint,2000,0.2,none,0.5502673983573914,21.983188148587942,ok,
2,5000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.5572192668914795,24.076326219365,ok,
2,5000,endpoint,4000,0.05,none,0.6101604104042053,21.882064322009683,ok,
2,5000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.6181818246841431,24.83308012597263,ok,
2,5000,endpoint,4000,0.1,none,0.5561497211456299,22.00575232319534,ok,
2,5000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.5566844940185547,23.916175417602062,ok,
2,5000,endpoint,4000,0.2,none,0.5101604461669922,22.101247876882553,ok,
2,5000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.5160427689552307,24.18508435972035,ok,
2,5000,endpoint,10000,0.05,none,0.6133689880371094,23.863169508054852,ok,
2,5000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.6144384741783142,27.666246596723795,ok,
2,5000,endpoint,10000,0.1,none,0.5502673983573914,23.585517175495625,ok,
2,5000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5609625577926636,27.282338798046112,ok,
2,5000,endpoint,10000,0.2,none,0.4855614900588989,23.43662405014038,ok,
2,5000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.4957219362258911,27.47596106864512,ok,
2,10000,endpoint,1000,0.05,none,0.6486631035804749,20.847753213718534,ok,
2,10000,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.6245989203453064,22.429780708625913,ok,
2,10000,endpoint,1000,0.1,none,0.6219251155853271,21.319773530587554,ok,
2,10000,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.5978609919548035,23.32878259755671,ok,
2,10000,endpoint,1000,0.2,none,0.6144384741783142,21.555164951831102,ok,
2,10000,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.5855615139007568,23.3174752201885,ok,
2,10000,endpoint,2000,0.05,none,0.6235294342041016,21.642444860190153,ok,
2,10000,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.6144384741783142,23.329385234043002,ok,
2,10000,endpoint,2000,0.1,none,0.5834224820137024,21.711146729066968,ok,
2,10000,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5748662948608398,23.180423879995942,ok,
2,10000,endpoint,2000,0.2,none,0.5491978526115417,22.61610563658178,ok,
2,10000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.5411764979362488,23.841604547575116,ok,
2,10000,endpoint,4000,0.05,none,0.6096256971359253,22.10696349106729,ok,
2,10000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.6176470518112183,24.347235713154078,ok,
2,10000,endpoint,4000,0.1,none,0.5561497211456299,22.10425010509789,ok,
2,10000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.563101589679718,24.051151763647795,ok,
2,10000,endpoint,4000,0.2,none,0.5096256732940674,22.32782667130232,ok,
2,10000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.5171123147010803,24.238481674343348,ok,
2,10000,endpoint,10000,0.05,none,0.6133689880371094,23.790569227188826,ok,
2,10000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.6176470518112183,27.81370832771063,ok,
2,10000,endpoint,10000,0.1,none,0.5481283664703369,23.574585895985365,ok,
2,10000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5732620358467102,27.920907348394394,ok,
2,10000,endpoint,10000,0.2,none,0.4850267469882965,23.65407177247107,ok,
2,10000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.5122994780540466,26.799843749031425,ok,
3,2500,endpoint,1000,0.05,none,0.6358288526535034,21.246692787855864,ok,
3,2500,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.6278074979782104,22.54122132435441,ok,
3,2500,endpoint,1000,0.1,none,0.6213904023170471,22.17492014542222,ok,
3,2500,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.6101604104042053,23.032700343057513,ok,
3,2500,endpoint,1000,0.2,none,0.6053475737571716,21.370174147188663,ok,
3,2500,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.6016042828559875,23.135278763249516,ok,
3,2500,endpoint,2000,0.05,none,0.6192513108253479,21.87119393609464,ok,
3,2500,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.6176470518112183,24.29905234836042,ok,
3,2500,endpoint,2000,0.1,none,0.5759358406066895,21.571695875376463,ok,
3,2500,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5898395776748657,23.553760377690196,ok,
3,2500,endpoint,2000,0.2,none,0.540641725063324,21.940219758078456,ok,
3,2500,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.5657753944396973,24.313243528828025,ok,
3,2500,endpoint,4000,0.05,none,0.6096256971359253,22.113584376871586,ok,
3,2500,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.6283422708511353,25.147837975993752,ok,
3,2500,endpoint,4000,0.1,none,0.555080235004425,21.937742486596107,ok,
3,2500,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.581283450126648,24.169272484257817,ok,
3,2500,endpoint,4000,0.2,none,0.47593581676483154,22.078296659514308,ok,
3,2500,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.5470588207244873,23.444352058693767,ok,
3,2500,endpoint,10000,0.05,none,0.606951892375946,23.601868588477373,ok,
3,2500,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.622459888458252,27.18111738562584,ok,
