candidate_set_size,shared_cand_set_size,label_mode,ordering,k,victim_accuracy_drop_mean,victim_accuracy_drop_std,n_seeds
2500,10000,endpoint,selector_score_desc,5310,0.05897233486175537,0.0035397099020930793,5
2500,10000,endpoint,selector_score_desc,5320,0.05897233486175537,0.003836228809053295,5
2500,10000,endpoint,selector_score_desc,5330,0.059525704383850096,0.003838252635151043,5
2500,10000,endpoint,selector_score_desc,5340,0.059525692462921144,0.004262554157691331,5
2500,10000,endpoint,selector_score_desc,5350,0.05889328718185425,0.003862605573725335,5
2500,10000,endpoint,selector_score_desc,5360,0.05913044214248657,0.003908835045992393,5
2500,10000,endpoint,selector_score_desc,5370,0.0590513825416565,0.004225714794110622,5
2500,10000,endpoint,selector_score_desc,5380,0.05920947790145874,0.004638149029378408,5
2500,10000,endpoint,selector_score_desc,5390,0.059446632862091064,0.00445955813036183,5
2500,10000,endpoint,selector_score_desc,5400,0.05944664478302002,0.004494453930105707,5
2500,10000,endpoint,selector_score_desc,5410,0.05968378782272339,0.004164258992328494,5
2500,10000,endpoint,selector_score_desc,5420,0.05992094278335571,0.0038382603075001694,5
2500,10000,endpoint,selector_score_desc,5430,0.05920947790145874,0.0036052863651859822,5
2500,10000,endpoint,selector_score_desc,5440,0.05881421566009522,0.0033351700770924086,5
2500,10000,endpoint,selector_score_desc,5450,0.05881422758102417,0.0035944440238344956,5
2500,10000,endpoint,selector_score_desc,5460,0.05889327526092529,0.003707820506012427,5
2500,10000,endpoint,selector_score_desc,5470,0.058102762699127196,0.0034115778809059093,5
2500,10000,endpoint,selector_score_desc,5480,0.058260869979858396,0.0035857451665068474,5
2500,10000,endpoint,selector_score_desc,5490,0.058339929580688475,0.00333751469542798,5
2500,10000,endpoint,selector_score_desc,5500,0.058181822299957275,0.003323427845872024,5
2500,10000,endpoint,selector_score_desc,5510,0.058102774620056155,0.0032593530573248367,5
2500,10000,endpoint,selector_score_desc,5520,0.058339929580688475,0.002830972743037113,5
2500,10000,endpoint,selector_score_desc,5530,0.058260881900787355,0.0023977429243648633,5
2500,10000,endpoint,selector_score_desc,5540,0.057865607738494876,0.0023316857597769688,5
2500,10000,endpoint,selector_score_desc,5550,0.058181822299957275,0.0025523913425967715,5
2500,10000,endpoint,selector_score_desc,5560,0.058339929580688475,0.0028584523152986353,5
2500,10000,endpoint,selector_score_desc,5570,0.058102774620056155,0.0026366828984587198,5
2500,10000,endpoint,selector_score_desc,5580,0.058260869979858396,0.0025246933535629716,5
2500,10000,endpoint,selector_score_desc,5590,0.0584189772605896,0.002474674240283125,5
2500,10000,endpoint,selector_score_desc,5600,0.058260869979858396,0.0025091583444599177,5
2500,10000,endpoint,selector_score_desc,5610,0.0585770845413208,0.0025676432325339492,5
2500,10000,endpoint,selector_score_desc,5620,0.05857707262039184,0.0020231462383509522,5
2500,10000,endpoint,selector_score_desc,5630,0.058102774620056155,0.0022358929477389934,5
2500,10000,endpoint,selector_score_desc,5640,0.05818181037902832,0.002786481963983609,5
2500,10000,endpoint,selector_score_desc,5650,0.058102762699127196,0.00248412966094047,5
2500,10000,endpoint,selector_score_desc,5660,0.058102774620056155,0.0024524978446940383,5
2500,10000,endpoint,selector_score_desc,5670,0.057865607738494876,0.0020270212321419233,5
2500,10000,endpoint,selector_score_desc,5680,0.05786559581756592,0.0017364388917980723,5
2500,10000,endpoint,selector_score_desc,5690,0.05762845277786255,0.0018412362730647752,5
2500,10000,endpoint,selector_score_desc,5700,0.05739130973815918,0.0016862207836460957,5
2500,10000,endpoint,selector_score_desc,5710,0.0573122501373291,0.0020727556313954584,5
2500,10000,endpoint,selector_score_desc,5720,0.0574703574180603,0.002046212447405454,5
2500,10000,endpoint,selector_score_desc,5730,0.05770751237869263,0.0022007147105048246,5
2500,10000,endpoint,selector_score_desc,5740,0.05739130973815918,0.0015154244298925383,5
2500,10000,endpoint,selector_score_desc,5750,0.05715416669845581,0.001546045951651148,5
2500,10000,endpoint,selector_score_desc,5760,0.05652174949645996,0.0013974630564570528,5
2500,10000,endpoint,selector_score_desc,5770,0.05644268989562988,0.0012929059532005055,5
2500,10000,endpoint,selector_score_desc,5780,0.056679832935333255,0.0014414676355299183,5
2500,10000,endpoint,selector_score_desc,5790,0.05660078525543213,0.001292920530608402,5
2500,10000,endpoint,selector_score_desc,5800,0.056916999816894534,0.0014522432198918627,5
2500,10000,endpoint,selector_score_desc,5810,0.057154154777526854,0.0015957726418766556,5
2500,10000,endpoint,selector_score_desc,5820,0.05723320245742798,0.0017764419813596699,5
2500,10000,endpoint,selector_score_desc,5830,0.056837964057922366,0.0017543336440883626,5
2500,10000,endpoint,selector_score_desc,5840,0.05636363029479981,0.0015957741183768533,5
2500,10000,endpoint,selector_score_desc,5850,0.05652174949645996,0.0010824539054251655,5
2500,10000,endpoint,selector_score_desc,5860,0.0569960355758667,0.0012310127584137973,5
2500,10000,endpoint,selector_score_desc,5870,0.05739129781723022,0.0014085719697265384,5
2500,10000,endpoint,selector_score_desc,5880,0.05747036933898926,0.0015205713577217115,5
2500,10000,endpoint,selector_score_desc,5890,0.0574703574180603,0.0014946492471707249,5
2500,10000,endpoint,selector_score_desc,5900,0.05747036933898926,0.001237321412144927,5
2500,10000,endpoint,selector_score_desc,5910,0.05754940509796143,0.0013862030913247357,5
2500,10000,endpoint,selector_score_desc,5920,0.057233214378356934,0.0007602655375453356,5
2500,10000,endpoint,selector_score_desc,5930,0.057154154777526854,0.0009099394907571037,5
2500,10000,endpoint,selector_score_desc,5940,0.05770751237869263,0.0011857748036110379,5
2500,10000,endpoint,selector_score_desc,5950,0.0576284646987915,0.0008568798015048409,5
2500,10000,endpoint,selector_score_desc,5960,0.05770750045776367,0.0007905215028037845,5
2500,10000,endpoint,selector_score_desc,5970,0.05739129781723022,0.0008568839258329212,5
2500,10000,endpoint,selector_score_desc,5980,0.05754941701889038,0.0007180173789084709,5
2500,10000,endpoint,selector_score_desc,5990,0.05739130973815918,0.0010967839352748702,5
2500,10000,endpoint,selector_score_desc,6000,0.05739129781723022,0.0012310012756526485,5
2500,10000,endpoint,selector_score_desc,6010,0.057233214378356934,0.0014360306565795043,5
2500,10000,endpoint,selector_score_desc,6020,0.057154154777526854,0.0016440045118158667,5
2500,10000,endpoint,selector_score_desc,6030,0.05715416669845581,0.001494676042817206,5
2500,10000,endpoint,selector_score_desc,6040,0.057312262058258054,0.0015050777724119808,5
2500,10000,endpoint,selector_score_desc,6050,0.05660078525543213,0.0013227856869927168,5
2500,10000,endpoint,selector_score_desc,6060,0.05683795213699341,0.0015409871696355584,5
2500,10000,endpoint,selector_score_desc,6070,0.05675890445709229,0.0018665101666693908,5
2500,10000,endpoint,selector_score_desc,6080,0.056996047496795654,0.0018831793344483221,5
2500,10000,endpoint,selector_score_desc,6090,0.05683795213699341,0.0019643794131918267,5
2500,10000,endpoint,selector_score_desc,6100,0.057075107097625734,0.0022808849244508513,5
2500,10000,endpoint,selector_score_desc,6110,0.05723320245742798,0.0021358444594573017,5
2500,10000,endpoint,selector_score_desc,6120,0.057312262058258054,0.002387955332991718,5
2500,10000,endpoint,selector_score_desc,6130,0.0576284646987915,0.002225392043838243,5
2500,10000,endpoint,selector_score_desc,6140,0.05794466733932495,0.0019484111049669459,5
2500,10000,endpoint,selector_score_desc,6150,0.05786563158035278,0.002348355445474008,5
2500,10000,endpoint,selector_score_desc,6160,0.0576284646987915,0.0022602305276474967,5
2500,10000,endpoint,selector_score_desc,6170,0.05818181037902832,0.0017982896711139407,5
2500,10000,endpoint,selector_score_desc,6180,0.05818181037902832,0.0017982896711139407,5
2500,10000,endpoint,selector_score_desc,6190,0.058181822299957275,0.001924202234256115,5
2500,10000,endpoint,selector_score_desc,6200,0.05857707262039184,0.0019643890079831653,5
2500,10000,endpoint,selector_score_desc,6210,0.0584189772605896,0.0015154329802501269,5
2500,10000,endpoint,selector_score_desc,6220,0.05857707262039184,0.0013519843206309366,5
2500,10000,endpoint,selector_score_desc,6230,0.058260869979858396,0.0018026441631081589,5
2500,10000,endpoint,selector_score_desc,6240,0.05818181037902832,0.0016862089079065744,5
2500,10000,endpoint,selector_score_desc,6250,0.05833991765975952,0.002084003166453325,5
2500,10000,endpoint,selector_score_desc,6260,0.058181822299957275,0.0017092324297331765,5
2500,10000,endpoint,selector_score_desc,6270,0.058260869979858396,0.0015205760060488193,5
2500,10000,endpoint,selector_score_desc,6280,0.058102774620056155,0.0015810206537358756,5
2500,10000,endpoint,selector_score_desc,6290,0.058102762699127196,0.001605550342095798,5
2500,10000,endpoint,selector_score_desc,6300,0.058102774620056155,0.0018539181953846164,5
2500,10000,endpoint,selector_score_desc,6310,0.05794467926025391,0.0017808518796892337,5
2500,10000,endpoint,selector_score_desc,6320,0.0576284646987915,0.0016152265582243994,5
2500,10000,endpoint,selector_score_desc,6330,0.05778657197952271,0.001819889984400742,5
2500,10000,endpoint,selector_score_desc,6340,0.05770750045776367,0.0017228794505012544,5
2500,10000,endpoint,selector_score_desc,6350,0.057786548137664796,0.0014085878590526638,5
2500,10000,endpoint,selector_score_desc,6360,0.05739128589630127,0.0015661492720995967,5
2500,10000,endpoint,selector_score_desc,6370,0.057075095176696775,0.0019079310295429476,5
2500,10000,endpoint,selector_score_desc,6380,0.057075107097625734,0.0018665398280528138,5
2500,10000,endpoint,selector_score_desc,6390,0.057075095176696775,0.0014946957449123444,5
2500,10000,endpoint,selector_score_desc,6400,0.057154154777526854,0.0012685324721239239,5
2500,10000,endpoint,selector_score_desc,6410,0.05715416669845581,0.0014414766246977936,5
2500,10000,endpoint,selector_score_desc,6420,0.05754942893981933,0.0016440016456629907,5
2500,10000,endpoint,selector_score_desc,6430,0.0574703574180603,0.0016200775310993326,5
2500,10000,endpoint,selector_score_desc,6440,0.05786561965942383,0.0012685269005013838,5
2500,10000,endpoint,selector_score_desc,6450,0.05770751237869263,0.0016055503420957977,5
2500,10000,endpoint,selector_score_desc,6460,0.05778656005859375,0.001984168883137517,5
2500,10000,endpoint,selector_score_desc,6470,0.057233214378356934,0.0021721256318779827,5
2500,10000,endpoint,selector_score_desc,6480,0.0576284646987915,0.0023781210203798306,5
2500,10000,endpoint,selector_score_desc,6490,0.05794466733932495,0.001780850556935945,5
2500,10000,endpoint,selector_score_desc,6500,0.058102762699127196,0.001767646489438344,5
2500,10000,endpoint,selector_score_desc,6510,0.05841896533966064,0.0016629169352802618,5
2500,10000,endpoint,selector_score_desc,6520,0.05841896533966064,0.0015154594086428089,5
2500,10000,endpoint,selector_score_desc,6530,0.05826085805892944,0.0014946973211400429,5
2500,10000,endpoint,selector_score_desc,6540,0.05833991765975952,0.0015958006922526364,5
2500,10000,endpoint,selector_score_desc,6550,0.058102774620056155,0.001249910107554654,5
2500,10000,endpoint,selector_score_desc,6560,0.05754941701889038,0.0016440073780717957,5
2500,10000,endpoint,selector_score_desc,6570,0.05786561965942383,0.001713777473354875,5
2500,10000,endpoint,selector_score_desc,6580,0.057233214378356934,0.0012929232642748445,5
2500,10000,endpoint,selector_score_desc,6590,0.05778656005859375,0.0012309993623537665,5
2500,10000,endpoint,selector_score_desc,6600,0.05754939317703247,0.0014946626448163194,5
2500,10000,endpoint,selector_score_desc,6610,0.0574703574180603,0.0011387152670272974,5
2500,10000,endpoint,selector_score_desc,6620,0.05754940509796143,0.0014414439371060591,5
2500,10000,endpoint,selector_score_desc,6630,0.05762845277786255,0.0019242175388920943,5
2500,10000,endpoint,selector_score_desc,6640,0.0574703574180603,0.001520576780690742,5
2500,10000,endpoint,selector_score_desc,6650,0.056916999816894534,0.0015810430054952153,5
2500,10000,endpoint,selector_score_desc,6660,0.057075119018554686,0.0017587822327248459,5
2500,10000,endpoint,selector_score_desc,6670,0.056916999816894534,0.0019160752972266911,5
2500,10000,endpoint,selector_score_desc,6680,0.05731223821640015,0.0018748557364653615,5
2500,10000,endpoint,selector_score_desc,6690,0.05754940509796143,0.0017364246460124068,5
2500,10000,endpoint,selector_score_desc,6700,0.058023715019226076,0.0020231508963137047,5
2500,10000,endpoint,selector_score_desc,6710,0.05778656005859375,0.002023171274500276,5
2500,10000,endpoint,selector_score_desc,6720,0.05754940509796143,0.002046183087742026,5
2500,10000,endpoint,selector_score_desc,6730,0.05754941701889038,0.001328678165983625,5
2500,10000,endpoint,selector_score_desc,6740,0.0576284646987915,0.001322784796521472,5
2500,10000,endpoint,selector_score_desc,6750,0.0574703574180603,0.0011038759917195245,5
2500,10000,endpoint,selector_score_desc,6760,0.05739130973815918,0.0013227598622775017,5
2500,10000,endpoint,selector_score_desc,6770,0.056916999816894534,0.0016055430049761671,5
2500,10000,endpoint,selector_score_desc,6780,0.05683795213699341,0.0018831687006854651,5
2500,10000,endpoint,selector_score_desc,6790,0.05699605941772461,0.0020802586688347694,5
2500,10000,endpoint,selector_score_desc,6800,0.05762847661972046,0.0015661244515536177,5
2500,10000,endpoint,selector_score_desc,6810,0.05762845277786255,0.001489432515457523,5
2500,10000,endpoint,selector_score_desc,6820,0.05754940509796143,0.001802640895461256,5
2500,10000,endpoint,selector_score_desc,6830,0.058023703098297116,0.001964378213568329,5
2500,10000,endpoint,selector_score_desc,6840,0.058023715019226076,0.001351973864796103,5
2500,10000,endpoint,selector_score_desc,6850,0.058023715019226076,0.0014085619345756408,5
2500,10000,endpoint,selector_score_desc,6860,0.057944655418395996,0.0014414455715648664,5
2500,10000,endpoint,selector_score_desc,6870,0.057865607738494876,0.0013862022417198314,5
2500,10000,endpoint,selector_score_desc,6880,0.0576284646987915,0.001198868514540134,5
2500,10000,endpoint,selector_score_desc,6890,0.05770751237869263,0.0015561005539446603,5
2500,10000,endpoint,selector_score_desc,6900,0.05754941701889038,0.001758766158317979,5
2500,10000,endpoint,selector_score_desc,6910,0.05762847661972046,0.001436024094080441,5
2500,10000,endpoint,selector_score_desc,6920,0.05786561965942383,0.0016675719707678154,5
2500,10000,endpoint,selector_score_desc,6930,0.05754941701889038,0.0021394812132417246,5
2500,10000,endpoint,selector_score_desc,6940,0.05723320245742798,0.001964392005667639,5
2500,10000,endpoint,selector_score_desc,6950,0.0574703574180603,0.0020461951769640877,5
2500,10000,endpoint,selector_score_desc,6960,0.0576284646987915,0.001903801901210474,5
2500,10000,endpoint,selector_score_desc,6970,0.05778657197952271,0.002042362330653497,5
2500,10000,endpoint,selector_score_desc,6980,0.05754941701889038,0.0023814041316890474,5
2500,10000,endpoint,selector_score_desc,6990,0.05762845277786255,0.0027298469509035267,5
2500,10000,endpoint,selector_score_desc,7000,0.05762845277786255,0.002963095865178893,5
2500,10000,endpoint,selector_score_desc,7010,0.05770751237869263,0.0030743769599537968,5
2500,10000,endpoint,selector_score_desc,7020,0.05739132165908813,0.001984159977917159,5
2500,10000,endpoint,selector_score_desc,7030,0.0574703574180603,0.002297934438809721,5
2500,10000,endpoint,selector_score_desc,7040,0.05754940509796143,0.002139499382228996,5
2500,10000,endpoint,selector_score_desc,7050,0.05747034549713135,0.0022979354638383745,5
2500,10000,endpoint,selector_score_desc,7060,0.057075107097625734,0.002175723397679834,5
2500,10000,endpoint,selector_score_desc,7070,0.05699605941772461,0.0025060731594275312,5
2500,10000,endpoint,selector_score_desc,7080,0.056916999816894534,0.002850253413378759,5
2500,10000,endpoint,selector_score_desc,7090,0.057154154777526854,0.002899164049206235,5
2500,10000,endpoint,selector_score_desc,7100,0.056916987895965575,0.0032353222892899133,5
2500,10000,endpoint,selector_score_desc,7110,0.05675889253616333,0.0033140404316383625,5
2500,10000,endpoint,selector_score_desc,7120,0.05667984485626221,0.002413996994111127,5
2500,10000,endpoint,selector_score_desc,7130,0.05636363029479981,0.002844751714313696,5
2500,10000,endpoint,selector_score_desc,7140,0.05644268989562988,0.0028693601948325993,5
2500,10000,endpoint,selector_score_desc,7150,0.05675889253616333,0.0032665815457407015,5
2500,10000,endpoint,selector_score_desc,7160,0.05667984485626221,0.0037663852531349103,5
2500,10000,endpoint,selector_score_desc,7170,0.05667984485626221,0.0036074691435132597,5
2500,10000,endpoint,selector_score_desc,7180,0.056996047496795654,0.003815832114775328,5
2500,10000,endpoint,selector_score_desc,7190,0.05644270181655884,0.004015323072400567,5
2500,10000,endpoint,selector_score_desc,7200,0.05604742765426636,0.004360381287865769,5
2500,10000,endpoint,selector_score_desc,7210,0.055494070053100586,0.004075191929794389,5
2500,10000,endpoint,selector_score_desc,7220,0.055494070053100586,0.004036655272073524,5
2500,10000,endpoint,selector_score_desc,7230,0.05588933229446411,0.004326222600423063,5
2500,10000,endpoint,selector_score_desc,7240,0.05612647533416748,0.004710045437047669,5
2500,10000,endpoint,selector_score_desc,7250,0.05612648725509643,0.004154918382503037,5
2500,10000,endpoint,selector_score_desc,7260,0.05660078525543213,0.00469673973300013,5
2500,10000,endpoint,selector_score_desc,7270,0.05652174949645996,0.004609453242220795,5
2500,10000,endpoint,selector_score_desc,7280,0.05636365413665771,0.004433238375267282,5
2500,10000,endpoint,selector_score_desc,7290,0.05652173757553101,0.003862623871611871,5
2500,10000,endpoint,selector_score_desc,7300,0.05652173757553101,0.004284510355035629,5
2500,10000,endpoint,selector_score_desc,7310,0.05636363029479981,0.0042072230050374,5
2500,10000,endpoint,selector_score_desc,7320,0.05644268989562988,0.003946650046349477,5
2500,10000,endpoint,selector_score_desc,7330,0.057154154777526854,0.003629053018424817,5
2500,10000,endpoint,selector_score_desc,7340,0.0571541428565979,0.003218394358283371,5
2500,10000,endpoint,selector_score_desc,7350,0.05675889253616333,0.0036718719236592,5
2500,10000,endpoint,selector_score_desc,7360,0.05652173757553101,0.003697315817826488,5
2500,10000,endpoint,selector_score_desc,7370,0.05644268989562988,0.00395650768131606,5
2500,10000,endpoint,selector_score_desc,7380,0.05660078525543213,0.003228074525824726,5
2500,10000,endpoint,selector_score_desc,7390,0.05660078525543213,0.0032761110646906113,5
2500,10000,endpoint,selector_score_desc,7400,0.05652172565460205,0.00327132024821475,5
2500,10000,endpoint,selector_score_desc,7410,0.05596836805343628,0.003194011192468589,5
2500,10000,endpoint,selector_score_desc,7420,0.05588933229446411,0.002912595365402927,5
2500,10000,endpoint,selector_score_desc,7430,0.055889320373535153,0.003337540107314578,5
2500,10000,endpoint,selector_score_desc,7440,0.05620553493499756,0.003240143064447063,5
2500,10000,endpoint,selector_score_desc,7450,0.055889320373535153,0.0035529260686516604,5
2500,10000,endpoint,selector_score_desc,7460,0.05620553493499756,0.0034615911372389346,5
2500,10000,endpoint,selector_score_desc,7470,0.05628458261489868,0.003878751265547411,5
2500,10000,endpoint,selector_score_desc,7480,0.05604742765426636,0.0038158040225590713,5
2500,10000,endpoint,selector_score_desc,7490,0.05596837997436523,0.0038787412435190693,5
2500,10000,endpoint,selector_score_desc,7500,0.0560474157333374,0.003886802597230041,5
2500,10000,endpoint,selector_score_desc,7510,0.05604742765426636,0.003966374376372721,5
2500,10000,endpoint,selector_score_desc,7520,0.055731213092803954,0.0038727273319500467,5
2500,10000,endpoint,selector_score_desc,7530,0.05612647533416748,0.0034457811214826544,5
2500,10000,endpoint,selector_score_desc,7540,0.0562055230140686,0.0037015098139666558,5
2500,10000,endpoint,selector_score_desc,7550,0.05596837997436523,0.004103831045664216,5
2500,10000,endpoint,selector_score_desc,7560,0.055889320373535153,0.004262551117772837,5
2500,10000,endpoint,selector_score_desc,7570,0.05517787933349609,0.003997771315755679,5
2500,10000,endpoint,selector_score_desc,7580,0.055573129653930665,0.0044067226665174515,5
2500,10000,endpoint,selector_score_desc,7590,0.05636361837387085,0.004308125053675017,5
2500,10000,endpoint,selector_score_desc,7600,0.05644270181655884,0.005095607640272183,5
2500,10000,endpoint,selector_score_desc,7610,0.05628459453582764,0.004788965414646979,5
2500,10000,endpoint,selector_score_desc,7620,0.05636365413665771,0.0045291032388991535,5
2500,10000,endpoint,selector_score_desc,7630,0.05660079717636109,0.004663358384341242,5
2500,10000,endpoint,selector_score_desc,7640,0.05644270181655884,0.004621295112463453,5
2500,10000,endpoint,selector_score_desc,7650,0.05660078525543213,0.004324406720018291,5
2500,10000,endpoint,selector_score_desc,7660,0.05660079717636109,0.0041398285603675925,5
2500,10000,endpoint,selector_score_desc,7670,0.05628459453582764,0.004094308274797152,5
2500,10000,endpoint,selector_score_desc,7680,0.05620554685592651,0.004158667340992124,5
2500,10000,endpoint,selector_score_desc,7690,0.055415022373199466,0.004527385124310786,5
2500,10000,endpoint,selector_score_desc,7700,0.055415022373199466,0.0043062957975690454,5
2500,10000,endpoint,selector_score_desc,7710,0.05509881973266602,0.003978165052787388,5
2500,10000,endpoint,selector_score_desc,7720,0.05549408197402954,0.0038484344651303257,5
2500,10000,endpoint,selector_score_desc,7730,0.05533597469329834,0.0039722909922483745,5
2500,10000,endpoint,selector_score_desc,7740,0.05517786741256714,0.004442025065328243,5
2500,10000,endpoint,selector_score_desc,7750,0.05470355749130249,0.0037455604420763263,5
2500,10000,endpoint,selector_score_desc,7760,0.055335962772369386,0.0038014593805065586,5
2500,10000,endpoint,selector_score_desc,7770,0.055177855491638186,0.004065583825226875,5
2500,10000,endpoint,selector_score_desc,7780,0.05501976013183594,0.00410192561807508,5
2500,10000,endpoint,selector_score_desc,7790,0.05501976013183594,0.004827952022403513,5
2500,10000,endpoint,selector_score_desc,7800,0.05494070053100586,0.00494466426169332,5
2500,10000,endpoint,selector_score_desc,7810,0.05501977205276489,0.0051185426064068425,5
2500,10000,endpoint,selector_score_desc,7820,0.05533597469329834,0.005176223939200905,5
2500,10000,endpoint,selector_score_desc,7830,0.05525690317153931,0.004827967149599395,5
2500,10000,endpoint,selector_score_desc,7840,0.05533597469329834,0.004600974274737524,5
2500,10000,endpoint,selector_score_desc,7850,0.05501976013183594,0.005283746891815885,5
2500,10000,endpoint,selector_score_desc,7860,0.05494071245193481,0.005273387017830516,5
2500,10000,endpoint,selector_score_desc,7870,0.05462449789047241,0.004544601582129492,5
2500,10000,endpoint,selector_score_desc,7880,0.054624509811401364,0.004721636774884685,5
2500,10000,endpoint,selector_score_desc,7890,0.054545462131500244,0.004840888329243713,5
2500,10000,endpoint,selector_score_desc,7900,0.05415019989013672,0.005176186389926497,5
2500,10000,endpoint,selector_score_desc,7910,0.054387354850769044,0.004511787435325598,5
2500,10000,endpoint,selector_score_desc,7920,0.05399209260940552,0.004714988732788932,5
2500,10000,endpoint,selector_score_desc,7930,0.0540711522102356,0.004279000140833746,5
2500,10000,endpoint,selector_score_desc,7940,0.0539130449295044,0.00396833301666786,5
2500,10000,endpoint,selector_score_desc,7950,0.05375494956970215,0.0029971830769404636,5
2500,10000,endpoint,selector_score_desc,7960,0.05383398532867432,0.002976249762519546,5
2500,10000,endpoint,selector_score_desc,7970,0.05383398532867432,0.0032521736998976985,5
2500,10000,endpoint,selector_score_desc,7980,0.05375494956970215,0.0035463208203005314,5
2500,10000,endpoint,selector_score_desc,7990,0.054229247570037845,0.004139824292212441,5
2500,10000,endpoint,selector_score_desc,8000,0.05415019989013672,0.004401374555968733,5
2500,10000,endpoint,selector_score_desc,8010,0.05415021181106568,0.004592456567890447,5
2500,10000,endpoint,selector_score_desc,8020,0.0542292594909668,0.004351415934596812,5
2500,10000,endpoint,selector_score_desc,8030,0.05383398532867432,0.004413805681221372,5
2500,10000,endpoint,selector_score_desc,8040,0.05383399724960327,0.004762809994416391,5
2500,10000,endpoint,selector_score_desc,8050,0.05335967540740967,0.00467674294147773,5
2500,10000,endpoint,selector_score_desc,8060,0.05335967540740967,0.004897046506236837,5
2500,10000,endpoint,selector_score_desc,8070,0.053280627727508544,0.00511853363116049,5
2500,10000,endpoint,selector_score_desc,8080,0.05359684228897095,0.004764455574843892,5
2500,10000,endpoint,selector_score_desc,8090,0.053122520446777344,0.005142897883245967,5
2500,10000,endpoint,selector_score_desc,8100,0.05320158004760742,0.005089454135074845,5
2500,10000,endpoint,selector_score_desc,8110,0.05351778268814087,0.0046650375311477355,5
2500,10000,endpoint,selector_score_desc,8120,0.05359683036804199,0.0041979128923762985,5
2500,10000,endpoint,selector_score_desc,8130,0.05359684228897095,0.004529093095568431,5
2500,10000,endpoint,selector_score_desc,8140,0.05335968732833862,0.004600969154196267,5
2500,10000,endpoint,selector_score_desc,8150,0.0534387469291687,0.004738123837490169,5
2500,10000,endpoint,selector_score_desc,8160,0.053201591968536376,0.004917719512261177,5
2500,10000,endpoint,selector_score_desc,8170,0.05351778268814087,0.004748017026665322,5
2500,10000,endpoint,selector_score_desc,8180,0.0534387469291687,0.005164111759896049,5
2500,10000,endpoint,selector_score_desc,8190,0.052964425086975096,0.004718305935660057,5
2500,10000,endpoint,selector_score_desc,8200,0.052964437007904056,0.004338831308811829,5
2500,10000,endpoint,selector_score_desc,8210,0.053280627727508544,0.004604348803567201,5
2500,10000,endpoint,selector_score_desc,8220,0.053122520446777344,0.004973024116919108,5
2500,10000,endpoint,selector_score_desc,8230,0.052964425086975096,0.004767715383357482,5
2500,10000,endpoint,selector_score_desc,8240,0.052964425086975096,0.0046347945352515985,5
2500,10000,endpoint,selector_score_desc,8250,0.053043484687805176,0.00437825638188383,5
2500,10000,endpoint,selector_score_desc,8260,0.05288536548614502,0.004360379126684271,5
2500,10000,endpoint,selector_score_desc,8270,0.05304349660873413,0.004535997236497462,5
2500,10000,endpoint,selector_score_desc,8280,0.05343873500823974,0.004475322589147877,5
2500,10000,endpoint,selector_score_desc,8290,0.053043484687805176,0.004342430443958656,5
2500,10000,endpoint,selector_score_desc,8300,0.05320158004760742,0.004335230272459623,5
2500,10000,endpoint,selector_score_desc,8310,0.052964425086975096,0.004059805494414132,5
2500,10000,endpoint,selector_score_desc,8320,0.052885377407073976,0.004149247428440315,5
2500,10000,endpoint,selector_score_desc,8330,0.052885377407073976,0.0039466354212928855,5
2500,10000,endpoint,selector_score_desc,8340,0.052964425086975096,0.0038321644257803596,5
2500,10000,endpoint,selector_score_desc,8350,0.05264822244644165,0.00376428398582622,5
2500,10000,endpoint,selector_score_desc,8360,0.052727270126342776,0.00421648518296703,5
2500,10000,endpoint,selector_score_desc,8370,0.0524901270866394,0.004587373788394658,5
2500,10000,endpoint,selector_score_desc,8380,0.05264822244644165,0.004663367477833838,5
2500,10000,endpoint,selector_score_desc,8390,0.052964425086975096,0.004549751822106023,5
2500,10000,endpoint,selector_score_desc,8400,0.053043472766876223,0.004819880176338088,5
2500,10000,endpoint,selector_score_desc,8410,0.053280627727508544,0.0046128509353821024,5
2500,10000,endpoint,selector_score_desc,8420,0.053043484687805176,0.004306306465607325,5
2500,10000,endpoint,selector_score_desc,8430,0.052727270126342776,0.004797123166506893,5
2500,10000,endpoint,selector_score_desc,8440,0.05264822244644165,0.004924082371498697,5
2500,10000,endpoint,selector_score_desc,8450,0.05249011516571045,0.004396053166112361,5
2500,10000,endpoint,selector_score_desc,8460,0.05264823436737061,0.004646586780212753,5
2500,10000,endpoint,selector_score_desc,8470,0.05241106748580933,0.004925664508017769,5
2500,10000,endpoint,selector_score_desc,8480,0.052727270126342776,0.004731554478638532,5
2500,10000,endpoint,selector_score_desc,8490,0.05256917476654053,0.005228747990621766,5
2500,10000,endpoint,selector_score_desc,8500,0.05249011516571045,0.005342551008383555,5
2500,10000,endpoint,selector_score_desc,8510,0.05249011516571045,0.005298504713875557,5
2500,10000,endpoint,selector_score_desc,8520,0.05256917476654053,0.005023026496089764,5
2500,10000,endpoint,selector_score_desc,8530,0.052727270126342776,0.0048214916199231,5
2500,10000,endpoint,selector_score_desc,8540,0.052885377407073976,0.00501058138057699,5
2500,10000,endpoint,selector_score_desc,8550,0.05264822244644165,0.004518726359421775,5
2500,10000,endpoint,selector_score_desc,8560,0.052885377407073976,0.004713347874883818,5
2500,10000,endpoint,selector_score_desc,8570,0.053043484687805176,0.004738152925027494,5
2500,10000,endpoint,selector_score_desc,8580,0.052964437007904056,0.005084847323950247,5
